"Country","Landscape..","Household.ID","Round","survey_uuid","shortage_year","number_meals","diversity","Nonfood.Spending","Food.Consumption.Value","Food.Spending","Food_As_Percent_Total_Spending","median_field_size","Total_Area_Farmed","intercrop_rate","pesticide","herbicide","fungicide","yield_quantile","avg_pct_crops_any_sold","pct_fields_irrigated","pct_fields_inorganic_fert","pct_buy_seed","number_fields","Total_Area_Owned","Crops","Permanent.Crops","Livestock.Byproducts","Livestock","Crop.Byproducts","total","Bananas","Maize","Paddy","Sorghum","Bulrush.Millet","Finger.Millet","Wheat","Cassava","Sweet.Potatoes","Irish.Potatoes","Yams","Onions","Beans","Pigeon.Pea","Field.Peas","Sunflower","Sesame.Simsim","Groundnut","Palm.Oil","Coconut","Cashew.Nut","Soyabeans","Cotton","Pyrethrum","Coffee","Tea","Cocoa","Rubber","Sugar.Cane","Pineapple","Orange","Tomatoes","Chilies","Egg.Plant","Okra","Timber","Good_Soil","Bad_Soil","erosion_control","Male.Gender","Male.Literacy.Rate","Male.Percent.Attended.School","Male.Percent.Worked.Recently","Male.Mean.Hours.Worked.Last.Week","Male.Percent.Operated.Business","Male.Percent.Collects.Firewood","Male.Mean.Hours.Spent","Female.Gender","Female.Literacy.Rate","Female.Percent.Attended.School","Female.Percent.Worked.Recently","Female.Mean.Hours.Worked.Last.Week","Female.Percent.Operated.Business","Female.Percent.Collects.Firewood","Female.Mean.Hours.Spent","HH.Head.Gender","income_own","income_wage","income_crops","income_perm_crop","income_lvstk_byprod","income_byprod","income_lvstk","cost_seeds","cost_org_fert","cost_syn_fert","cost_pesticide","Total_Income","AgIncome","NonAgIncome","AgInvestments","size","literate","years","age","bundles","cost","total_fuelwood_value","hh_annual_nonfuel_nr_value","Nonfuel_NR_decreasing","No_Toilet","Flush_Toilet","Pit_Latrine","Satisfied_Drinking_Water","Unsatisfied_Drinking_Water","Dispose_Garbage_Within_Compound","No_Measure_Safe_Drinking_Water"
"UGA","L01","Te4C6DJXQq6",1,"7faa0c9b-b120-4579-9573-4a78b7718118",TRUE,2,0.785714285714286,19989683.59447,7044114,3738438,15.7553053035233,1.275,5.22,0,0,0,0,2.2,0.8,0,0,0.8,5,4.56,636000,0,1142600,167678.571428571,0,1946278.57142857,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,FALSE,"Male",0.9,1,0.3,45.3333333333333,0,0.1,1,"Female",0,0.5,0,NA,0,0.25,1,"Male",9385714.8,18828572,552000,0,0,0,34000,56000,0,0,0,28800286.8,586000,28214286.8,56000,14,0.642857142857143,6.07142857142857,25.7857142857143,468,10000,4680000,190000,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L01","tNWzZ2EiTjA",1,"b92e7cb3-83ab-403d-9459-3a36de08e0ea",FALSE,2,0.5,1572372.25806452,651750,3962640,71.5922533726358,2.74,7.24,0.5,0,0,0,1,0.5,0,0,0.75,3,7.24,279500,53000,16000,43714.2857142857,0,392214.285714286,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,"Male",0.25,0.5,0.333333333333333,NA,0,0.25,1,"Female",0,0.75,1,NA,0,0.25,1,"Male",0,0,240000,0,0,0,0,14500,0,0,0,240000,240000,0,14500,8,0.125,3.5,20.875,208,10000,2080000,1194800,0.75,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"UGA","L01","TTKHU3eLS44",1,"2269b041-20f9-4e65-a3a5-08eaff46d796",TRUE,2,0.442857142857143,4963488.01843318,636108,586575,10.568798913667,0.5425,2.692,0.8,0,0,0,2,0.25,0,0,0.4,4,1.445,675200,425000,216000,89571.4285714286,1500,1407271.42857143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,FALSE,"Male",0.25,0.5,0.666666666666667,NA,0,0.5,2,"Female",0.125,0.25,0.4,NA,0,0.375,2,"Male",938571.48,0,216000,0,2400,0,75000,12400,0,0,0,1231971.48,293400,938571.48,12400,12,0.166666666666667,1.5,17.5,364,10000,3640000,1028000,0.75,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L01","U7Y9xmtZk89",1,"51fa8179-0d1f-46a7-bba0-a842f765e498",TRUE,3,0.628571428571429,1638857.62211982,385836,2693031,62.1675955897998,0.42,1.07,0.5,0,0,0,2,0,0,0,0,3,1.07,443500,240000,25000,14571.4285714286,0,723071.428571429,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.666666666666667,0.333333333333333,FALSE,"Male",0.2,0.4,1,14,0,0,NA,"Female",0.25,0.75,1,NA,0,0.75,2,"Male",0,2400000,0,0,0,0,0,0,0,0,0,2400000,0,2400000,0,9,0.222222222222222,1.55555555555556,13.4444444444444,364,10000,3640000,0,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"UGA","L01","vbnCBWJgn15",1,"4242aaab-da2c-4479-8f06-40b506cb57e7",FALSE,2,0.514285714285714,280430.525345622,1564200,1777974,86.3763161277283,0.3,1.22,0,0,0,0,1.8,0,0,0,0,3,1.22,546000,62000,22500,0,0,630500,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,"Male",1,1,1,12,0,0,NA,"Female",0,0.2,0.75,16.3333333333333,0,0.6,3.33333333333333,"Male",0,6517857.3,0,0,0,0,0,0,0,0,0,6517857.3,0,6517857.3,0,6,0.166666666666667,1.16666666666667,23.1666666666667,260,10000,2600000,260000,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"UGA","L01","vCMe7iY3tJ",1,"9e981f96-bfdb-4b29-8bdd-5980eec42339",TRUE,2,0.757142857142857,6987360.68202765,5578980,6960690,49.9043927978337,0.289,0.868,0,0,0,0,3.33333333333333,0,0,0,0,3,0.868,357000,553500,2000,29142.8571428571,4500,946142.857142857,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,"Male",0.375,0.75,0.25,NA,0,0,NA,"Female",0,0,0.5,NA,0,0.142857142857143,4,"Male",365000.02,0,0,0,0,0,0,0,0,0,0,365000.02,0,365000.02,0,15,0.2,3.13333333333333,24,52,10000,520000,40000,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L01","VHVUj6zT8c6",1,"93cdfff0-620b-474a-ada3-eca1ff113202",FALSE,3,0.557142857142857,2870753.0875576,2580930,3628944,55.8325095941302,0.17,0.61,1,0,0,0,1.5,0,0,0,1,3,0.12,26400,295000,36000,514571.428571429,10000,881971.428571429,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,FALSE,"Male",1,1,1,48,0,0,NA,"Female",0.25,0.5,0.333333333333333,NA,0,0.75,1,"Male",0,4380000.24,0,50000,0,0,5e+05,6000,0,0,0,4930000.24,550000,4380000.24,6000,5,0.4,3.6,29.8,364,10000,3640000,48000,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"UGA","L01","vsXLkjJ58x2",1,"754399c6-a1f0-49a2-9ec9-7b2286e9e6c4",TRUE,3,0.657142857142857,4089550.98617512,312840,3842718,48.4441211801736,0.48,1.55,0,0,0,0,1.6,0,0,0.5,0.4,3,1.55,292000,128000,13500,653321.428571429,0,1086821.42857143,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,FALSE,"Male",0.285714285714286,0.428571428571429,1,20,0,0,NA,"Female",0.166666666666667,0.666666666666667,1,24,0,0.5,3.66666666666667,"Male",886428.62,9485000.1,0,30000,0,0,0,14000,0,0,0,10401428.72,30000,10371428.72,14000,13,0.230769230769231,2.38461538461538,24.7692307692308,260,10000,2600000,10000,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L01","VyrUWsmH5zA",1,"765ad7f8-e625-44a3-a2b8-2c64bd5cf7af",TRUE,2,0.428571428571429,1696966.65437788,969804,1418208,45.5257941318614,0.5,1,0.5,0,0,0,2.5,0,0,0,0.333333333333333,3,1,587000,234000,0,90000,0,911000,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.333333333333333,0.333333333333333,FALSE,"Male",0.333333333333333,0.333333333333333,1,66,0,0,NA,"Female",0.2,0.2,1,3,0,0.6,1.66666666666667,"Male",0,115249642.9,0,0,0,0,90000,35000,0,0,0,115339642.9,90000,115249642.9,35000,8,0.25,1.125,15.75,260,10000,2600000,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"UGA","L01","wEEPeGoe7x7",1,"33c260a7-bcd4-4857-b77c-9ebdc3ed25d0",TRUE,3,0.585714285714286,2860749.43778802,1574628,3336960,53.8418271055794,0.49,1.36,0,0,0,0,2,0.25,0,0,0,3,1.36,674000,84000,20000,446250,0,1224250,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.666666666666667,0.333333333333333,FALSE,"Male",0,0.5,1,12,0,0,NA,"Female",0,1,0.4,NA,0,0.8,2.25,"Male",672000,1303571.5,105000,0,0,0,4e+05,0,0,0,0,2480571.5,505000,1975571.5,0,7,0,2.57142857142857,21.2857142857143,364,10000,3640000,520000,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L01","xVFJcnicr68",1,"37c92418-86bb-4e78-a73d-5883d6fa7917",TRUE,2,0.657142857142857,2114959.02304147,1600698,2450580,53.6755898401558,0.43,1.451,0,0,0,0,1,0,0,0,0,3,1.451,0,1145000,32000,43714.2857142857,6000,1226714.28571429,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,FALSE,"Male",0.25,0.75,0.5,NA,0,0,NA,"Female",0,0.333333333333333,0.666666666666667,NA,0,0.666666666666667,1,"Male",9385714.8,0,0,0,0,0,0,0,0,0,0,9385714.8,0,9385714.8,0,7,0.142857142857143,1.85714285714286,18.4285714285714,64,10000,640000,156000,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"UGA","L01","YTTV9E8N5B7",1,"603594ec-b4b2-4a29-b6c6-397ed8d18061",TRUE,3,0.785714285714286,5264857.3640553,2356728,2552253,32.6495710196928,0.739,3.303,1,0,0,0,1.85714285714286,0.8,0,0,0.25,4,1.997,589200,265000,14500,3313285.71428571,2000,4183985.71428571,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,"Male",0,0,0,NA,0,0,NA,"Female",0.25,0.75,1,NA,0,0.5,1,"Female",0,0,341200,5000,5250,0,3185000,7000,0,0,0,3536450,3536450,0,7000,5,0.2,2.8,18.2,312,10000,3120000,866000,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"UGA","L02","1Mcd53U8Qb4",1,"762241cc-2333-4419-968a-f6a156e27f70",TRUE,2,0.614285714285714,1778228.51612903,375408,1892682,51.5589250046833,0.145,0.29,1,0,0,0,2,0.666666666666667,0,0.125,1,4,0.29,504000,1627500,53900,4e+05,5400,2590800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,"Male",0,1,0.75,25,0,0.5,2.5,"Female",0.666666666666667,1,0.666666666666667,25,0,0.666666666666667,1.5,"Male",0,3285000,328400,1425000,12600,0,4e+05,126000,0,0,0,5451000,2166000,3285000,126000,7,0.285714285714286,4.14285714285714,19,468,10000,4680000,120000,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L02","1YCu7s1wQ37",1,"45aaba58-3125-4870-a3c4-893e2bbaf831",TRUE,2,0.457142857142857,1424489.4562212,0,2330658,62.065685227321,0.14,0.14,0.5,0.5,0,0,2.33333333333333,0.25,0,0.5,0.75,2,0.14,306000,387500,20000,0,0,713500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,FALSE,"Male",0,0,1,4,0,0.5,1,"Female",0,0.8,0.5,4,0,0.2,1,"Male",0,2007500,2e+05,220000,0,0,0,129000,0,0,50000,2427500,420000,2007500,179000,7,0,1.14285714285714,16.1428571428571,104,10000,1040000,24000,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L02","2TsiWCE9wU3",1,"f70c1e59-24c5-4e71-9f1e-a44b42ded6d9",TRUE,2,0.785714285714286,1750166.08294931,1220076,4752561,73.0856598989309,0.12,0.24,1,0,0,0,1,0,0,0,1,2,0.24,12000,940000,715000,1550000,0,3217000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,FALSE,"Male",0.333333333333333,1,1,NA,0,0.333333333333333,5,"Female",0.2,0.4,1,NA,0,0.4,5,NA,380714.3,0,0,9e+05,350000,0,1550000,8000,0,0,0,3180714.3,2800000,380714.3,8000,8,0.25,2.5,19.375,156,10000,1560000,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L02","3csKwZMd8vA",1,"7404e851-9e1b-4f35-9232-842f3b0fc510",TRUE,3,0.628571428571429,4073351.50230415,391050,4056492,49.8963110280083,0.18,0.36,0.5,0.5,0,0,3.5,0.25,0,0.5,0.75,2,0.36,1535200,308000,480000,10529.4708994709,29000,2362729.47089947,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,FALSE,"Male",0.4,1,1,12,0,1,6,"Female",0,0.75,1,12,0,0.75,6,"Male",0,1825000,192000,170000,18000,0,0,94800,0,0,42000,2205000,380000,1825000,136800,9,0.222222222222222,3.33333333333333,20.7777777777778,416,10000,4160000,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L02","4GxE5frHnQ4",1,"0e224f3c-c89c-4584-bb2b-d516e9f12ed8",FALSE,3,0.542857142857143,731053.32718894,1642410,1147080,61.0755361929959,0.33,0.87,0,0,0,0,2.5,0,0,0,0,3,0.87,701000,280000,3099,0,0,984099,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,FALSE,"Male",0.75,1,1,NA,0,0.75,2,"Female",0.333333333333333,0.666666666666667,1,NA,0,0.666666666666667,2,"Male",0,0,0,150000,0,0,0,0,0,0,0,150000,150000,0,0,7,0.571428571428571,4.85714285714286,23.8571428571429,260,10000,2600000,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L02","5xza3zKCC65",1,"612cd7a5-fa22-423b-8591-3812faf26667",TRUE,3,0.628571428571429,2354488.12903226,1665873,1407780,37.4183857109119,0.5,1.45,0.777777777777778,0.2,0,0,1.44444444444444,0.25,0,0,0.555555555555556,3,1.45,942700,1343000,476000,0,-500,2761200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,"Male",0.6,1,1,NA,0,0.2,2,"Female",0.8,1,1,NA,0,0.4,2,"Male",260714.3,0,72000,632500,308700,0,0,72800,0,0,18500,1273914.3,1013200,260714.3,91300,10,0.7,8,25.2,312,10000,3120000,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L02","8jLMpgU7qmA",1,"8fd02c4b-b6a9-4f6d-b26b-b07a08d7e6ad",TRUE,1,0.4,2829043.8156682,0,1277430,31.1077108327339,0.0425,0.085,1,0,0,0,2,0,0,0,0.666666666666667,2,0.06,31800,290000,3000,120000,8400,453200,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"Male",0.5,0.5,1,NA,0,0.5,2,"Female",0,0,1,NA,0,1,2,"Male",0,0,0,25000,0,0,120000,12200,0,0,0,145000,145000,0,12200,3,0.333333333333333,3.66666666666667,50.3333333333333,104,10000,1040000,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L02","9P8HkL34az2",1,"79d96c88-2205-44a0-a8dd-4d2004ee6581",FALSE,3,0.7,1603449.76958525,109494,2390619,59.8542273033582,0.205,0.41,0.4,0,0,0,2.5,0.4,0,0,0.4,2,0.41,707600,55000,105000,1883288.41269841,7000,2757888.41269841,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,FALSE,"Male",1,1,1,40,0,1,3,"Female",0.4,0.8,0.5,NA,0,0.4,2.5,"Male",0,840000,425000,0,0,0,1851700,7400,0,0,0,3116700,2276700,840000,7400,6,0.5,4.66666666666667,18.5,180,10000,1800000,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L02","B77fdVMrcbB",1,"43a5fcf2-050b-4d4c-bdb5-55f76e9dd542",TRUE,3,0.671428571428571,9513723.17050691,2309802,3915714,29.1576925397849,0.235,1.12,0,0,0,0,3.5,0.25,0,0,0,4,1.12,289000,470000,1229000,1552647.35449735,0,3540647.35449735,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,FALSE,"Male",0.333333333333333,1,1,NA,0,0,NA,"Female",0.25,0.75,1,NA,0,0.5,1.5,"Male",1200000,0,140000,230000,0,0,1500000,0,0,0,0,3070000,1870000,1200000,0,7,0.285714285714286,4.42857142857143,21.2857142857143,104,10000,1040000,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L02","bUbW5XZNtd3",1,"af1ef157-845c-44bd-abac-49b90132cdce",FALSE,3,0.7,560591.852534562,0,2794704,83.2923271993706,0.1,0.1,1,0,0,0,1,0,0,0,0,1,0.1,62000,230000,10000,0,0,302000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,FALSE,"Male",0.333333333333333,0.666666666666667,1,NA,0,0.333333333333333,1,"Female",0.333333333333333,0.333333333333333,1,NA,0,0.333333333333333,1,"Male",1042857.2,0,0,130000,0,0,0,0,0,0,0,1172857.2,130000,1042857.2,0,6,0.333333333333333,2.83333333333333,11.5,104,10000,1040000,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L02","c8oh3AnL1P",1,"638e937b-64dc-47b1-a28a-62d41a3ffb05",TRUE,3,0.671428571428571,742399.133640553,260700,1444278,66.0489826221145,0.215,0.43,1,0,0,0,1,0,0,0,0,2,0.43,18000,345000,8000,0,0,371000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,TRUE,"Male",0.25,0.75,1,NA,0.333333333333333,0.5,2,"Female",0,1,0.5,NA,0,0.5,2,"Male",521428.6,0,0,67500,0,0,0,0,17000,0,0,588928.6,67500,521428.6,17000,6,0.166666666666667,3.16666666666667,14,96,10000,960000,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L02","D3k4R1hEUdA",1,"4ad1485d-3e39-4b49-ad16-2ec9b12b8eb0",TRUE,2,0.628571428571429,1199005.40092166,479688,2995443,71.4144677364919,0.18,0.36,0.75,0,0,0,1.75,0,0,0,0.5,2,0.36,177800,120000,9099,55529.4708994709,1700,364128.470899471,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,"Male",0,1,1,NA,0,0.666666666666667,1,"Female",0,1,1,NA,0,1,1,"Male",260714.3,0,0,10000,1500,0,45000,30200,0,0,0,317214.3,56500,260714.3,30200,7,0,2.42857142857143,18.1428571428571,312,10000,3120000,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L02","ea6XKQhZyd3",1,"0bc6fd3d-ea5a-4be7-8dd9-ac79f4272fe8",TRUE,2,0.671428571428571,7482615.11520737,3102330,1399959,15.7607353661503,0.66,2.92,1,0,0,0,1.5,0.25,0,0,1,5,2.92,119000,2960000,377000,450000,0,3906000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"Male",1,1,0.6,NA,0,0.6,1,"Female",0.333333333333333,0.833333333333333,0.333333333333333,NA,0,0.5,1.66666666666667,"Male",0,0,40000,1645000,0,0,450000,15000,0,0,0,2135000,2135000,0,15000,11,0.636363636363636,8.45454545454546,37,280,10000,2800000,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
