"Country","Landscape","Eplot","latitude","longitude","survey_uuid","flag","biodiversity","Canopy","Rooted_Plants","Litter_Cover","Downed_Wood","Stone_or_Gravel","Dung","Disturbed_Soil","Undisturbed_Bare___Porous_Soil","Undisturbed_but_Sealed_Soil","Sodic_Soil","Microfloral_Crust","Termite_Mound","Herbaceous_Crown_Cover_Score","Soil_Erosion_Score","C","N","P","K","pH"
"TZA","000","368",-7.6841,36.21299,"7c917370-ad07-435a-b3cf-f7c26b34cff2","The record is duplicated in the schema; ""GPS NE accuracy"" is greater than 5; ",2.23493340136079,42.45,1,1,0.2,5,0,0,2.8,0,0,0,0,2.6,1,0.073616503,1.00225950366667,58.2795149066667,23855.9513566667,6.70164533333333
"TZA","000","369",-8.06558,31.28576,"d7378842-960b-47bd-9e56-a6803de74c91","",0,0,2.4,1,0,0,0,6.4,0,0,0,0.2,0,4.8,0,0.07293318175,0.8970103235,53.2585779,41012.6050025,6.27979141675
"TZA","000","370",-7.64875,38.43179,"d036b25a-6aec-4559-8ff9-46f51a22f765","",0.66317945321055,28.8,1.4,1.8,0.8,0,0,6,0,0,0,0,0,1,0,NA,NA,NA,NA,NA
"TZA","000","371",-9.74505,34.64752,"86fb4c45-8efd-4e2f-aec2-505184fc364e","",1.32177224017106,47.3,2.6,2.8,0.8,1.4,0,1.4,1,0,0,0,0,4.8,0,NA,NA,NA,NA,NA
"TZA","000","372",-9.78933,34.52111,"0a273885-5bb9-400f-b9c0-a4830143a891","",1.76737793453002,3.25,2.4,1.4,0,0.4,0,2.6,3,0,0,0,0.2,7.4,0,0.074336487,1.0273881975,53.097609575,13827.333785,5.592433
"TZA","000","373",-7.3306,31.66432,"4870c7c4-6d38-4db3-b687-f97395ac17be","",1.26872136451375,52.8,1.8,2.6,0.8,0,0,3.6,1.2,0,0,0,0,3.4,0,NA,NA,NA,NA,NA
"TZA","000","374",-6.77798,33.65908,"7d553914-2c86-4615-85cc-b142277dcdee","The record is duplicated in the schema; ",1.4485237079037,52.8,0.2,3.2,1.2,0,0,5.4,0,0,0,0,0,0.2,0.4,NA,NA,NA,NA,NA
"TZA","000","374",-7.52345,39.20813,"052099de-bca7-4ef2-8e4b-deb2db72432e","The record is duplicated in the schema; ",1.0693071306015,41.25,0.8,3.4,0.4,0,0,3.8,1.4,0,0,0.2,0,5.4,0,NA,NA,NA,NA,NA
"TZA","000","375",-7.17643,33.45024,"d7ed921d-452f-4ef9-bf5c-bf732dcdb71e","",2.26272017270101,59.6,0.6,3.2,1.2,0,0,3,2,0,0,0,0,0.8,0,NA,NA,NA,NA,NA
"TZA","000","377",-7.93054,37.11082,"461fffcf-d5ae-4158-a6e3-050e3135ea3d","",1.91897409068091,28.15,1,1.8,2,0,0,5.2,0,0,0,0,0,1.6,0,NA,NA,NA,NA,NA
"TZA","000","378",-7.3336,32.79612,"78db5877-3b3a-4b1b-b469-3abc47120f14","",1.51476942569126,65.35,0.8,3.6,0.8,0.2,0,2,2.6,0,0,0,0,1.2,0,NA,NA,NA,NA,NA
"TZA","000","379",-6.66527,38.14305,"fa629948-7d94-4989-9fdf-a1f5dd1fa4f5","The record is duplicated in the schema; ",1.52907092203174,34.6,1,2.4,0.2,1,0,0,5.4,0,0,0,0,6.4,0,0.080804706,0.99951579375,61.6363112825,15380.049405,6.7196410835
"TZA","000","379",-6.66621,38.14315,"f2da3bfd-9c3a-44eb-99bd-52bca46c8bde","The record is duplicated in the schema; ",1.35744785648563,29.9,1,2.4,0.2,1,0,0,5.4,0,0,0,0,6.4,0,0.080804706,0.99951579375,61.6363112825,15380.049405,6.7196410835
"TZA","000","380",-8.82771,31.73705,"9681e66d-9f8e-47d6-a84f-98f2a8710d19","",1.36420496787888,0.8,1.6,1.6,0.6,0,0.8,3,2.2,0,0,0.2,0,3.8,0,NA,NA,NA,NA,NA
"TZA","000","381",-7.18039,36.81653,"723152b4-f354-45df-aca0-6c834f994e69","",1.86080785478558,77.9,2,1,0.6,2.6,0,0,3.8,0,0,0,0,2.4,1.6,NA,NA,NA,NA,NA
"TZA","000","383",-8.82874,34.98938,"6939e15c-023a-46f3-b2ba-a058b5f25c9d","",0,25.7,2.8,3.6,0.6,0,0,0.6,2.4,0,0,0,0,4.6,0,0.023938543,0.34301683375,78.41669906,30875.9724825,6.24040483325
"TZA","000","384",-9.40592,33.76439,"41ff45fe-53c9-4193-a31d-bc77382a4e4a","",0.849328014543677,3.55,2.2,2.2,0.4,0,0,4.8,0,0,0,0.2,0.2,2.4,0.2,NA,NA,NA,NA,NA
"TZA","000","385",-7.12414,31.92841,"903f0aa1-5947-49f8-980c-0021484a46e5","",2.27615108040214,43.05,0.4,3.4,2,0,0,4.2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"TZA","000","386",-9.12392,33.44966,"cbb8e06e-3da1-4277-8742-5869683a8b95","",2.04133071405226,86,1,5.8,0.2,0,0,0,3,0,0,0,0,2.4,0,NA,NA,NA,NA,NA
"TZA","000","387",-6.69553,38.68831,"5aeea289-0ddb-4e01-bdda-69452e59b29d","",0,0,1.2,1.2,0,0,0,7.6,0,0,0,0,0,1.2,0.6,NA,NA,NA,NA,NA
"TZA","000","388",-6.74957,39.09995,"3d9c8cd0-fc25-44ea-9550-99be5e48182a","",0.680949904506931,52.8,1.6,1.6,1.4,0.4,0.2,4.4,0.4,0,0,0,0,4.2,0,NA,NA,NA,NA,NA
"TZA","000","389",-7.67943,32.60401,"133f493e-89c1-45f7-9542-4396b4cb1f0e","",2.28368677567471,54.05,0.6,2.2,0.6,0,0,5.2,0,0,0,0,1.4,0.6,0,NA,NA,NA,NA,NA
"TZA","000","390",-6.22599,37.35691,"2b0beb4a-d459-4fa5-8afb-a645758cf795","",2.20728187127199,63.25,1,2.2,0.4,1.8,0,1.4,2.6,0,0,0.2,0.4,2,0.2,NA,NA,NA,NA,NA
"TZA","000","391",-8.03617,39.23787,"2f484802-da52-46ff-8d33-f0dfc22aa53d","",1.01359038895712,21,2.2,3.4,0.4,0,0,3,0.4,0,0,0.2,0.4,5.6,0,NA,NA,NA,NA,NA
"TZA","000","392",-9.58562,35.17123,"96c4e27d-2e07-4ec7-9fc2-d48590ec0f7e","",1.69780372517654,30.2,2.4,3.8,0.8,0,0,0.8,2.2,0,0,0,0,6.2,0,NA,NA,NA,NA,NA
"TZA","000","393",-7.20425,37.27549,"876d2ce4-f779-4c2e-80f0-077480a626d2","",1.22226692353816,12.75,0.2,1.8,0.8,1.2,0,5.6,0,0,0,0,0.4,0.8,0,NA,NA,NA,NA,NA
"TZA","000","394",-9.59106,35.16641,"2f61b265-8d22-40b3-a236-fb3081c77c14","",0.996765142156381,7.65,2.2,3.2,0,0,0,4.6,0,0,0,0,0,10,0,NA,NA,NA,NA,NA
"TZA","000","395",-8.28077,32.01751,"e45f0f18-f06b-4236-89e7-f8b7b3ed1853","",0,3.65,1.2,2,0,0,0,6.8,0,0,0,0,0,2.4,0.2,NA,NA,NA,NA,NA
"TZA","000","396",-9.90408,35.2529,"4deea0d0-efa3-4e15-9896-5e2311181e1d","",1.39032318922486,73.1,1.2,2.2,1.4,0,0,0,5.2,0,0,0,0,2,0.2,NA,NA,NA,NA,NA
"TZA","000","397",-6.93822,39.45424,"dd7c10b8-ee69-4031-a921-e21edfed5585","",0.693631522989572,30.7,1.6,1,0.8,0.4,0,2.8,1.4,0,0,2,0,3,0,NA,NA,NA,NA,NA
"TZA","000","398",-8.63916,36.77483,"bd95620d-b107-4342-94c9-867c0d682b8b","The record is duplicated in the schema; ",2.26404926016656,62.1,1,5.6,1.4,0,0,0,2,0,0,0,0,6.4,0,0.064149049,0.8290998275,106.042261025,12908.0791075,5.97861516675
"TZA","000","398",-8.63916,36.77483,"5a6bb591-64bf-4a86-ae98-0c920e1b769f","The record is duplicated in the schema; ",1.36197133566096,65.8,1,5.6,1.4,0,0,0,2,0,0,0,0,6.4,0,0.064149049,0.8290998275,106.042261025,12908.0791075,5.97861516675
"TZA","000","399",-7.48295,32.69041,"36d1a214-4e3f-47aa-ba19-80a1102614a7","",2.39530824046404,59.05,1,3.2,1,0,0,0,4.8,0,0,0,0,1.6,0,NA,NA,NA,NA,NA
"TZA","000","400",-9.23186,35.90522,"3122cb76-e1e7-4067-afe6-f9ff23db3559","The record is duplicated in the schema; ",2.29328361008863,21.5,2,1.2,0.2,0,0.2,0,5.4,0,0,0.6,0.4,2,0,0.02935759825,0.348844283,50.56,27245.09403,6.2724026665
"TZA","000","400",-9.23186,35.90522,"72aa5522-54ff-4e3f-94c4-37aa6d771255","The record is duplicated in the schema; ",2.29328361008863,23.85,2,1.2,0.2,0,0.2,0,5.4,0,0,0.6,0.4,2,0,0.02935759825,0.348844283,50.56,27245.09403,6.2724026665
"TZA","L03","001",-7.97912,31.71047,"5fed06a7-3ec5-4598-add0-19721b889099","",0,0,2.2,1.2,0,0.2,0,6,0,0,0,0.4,0,2,0,0.0744949585,0.9697119455,51.86300111,6554.8866125,6.3286158335
"TZA","L03","002",-7.93331,31.73594,"10834179-c487-48cb-9d3c-9d22fb0d8f6a","",0.144174613556469,0,0.8,0.6,0.2,0.2,0,8.2,0,0,0,0,0,0.8,0,0.11429091,1.62723771225,151.2163805,9176.44566525,6.00918266675
"TZA","L03","004",-7.95352,31.71146,"5dc5c369-6e87-45d5-bb18-baa0fc511205","",0,0,1,1.2,0,0.2,0,7.6,0,0,0,0,0,1.6,0.2,0.0505529695,0.75142224225,51.0118606175,7579.49840375,5.79027325025
"TZA","L03","005",-7.9778,31.69917,"ba0d3ccc-b163-4925-92a0-5d7ac21276b7","",0,2.15,1.6,1,0,0.6,0.4,6.4,0,0,0,0,0,2.8,0,0.08495255825,0.9990983905,50.56,6880.429411,6.01440975025
"TZA","L03","006",-7.89763,31.69426,"cd52edf2-e3a9-45b4-ac15-ffefa284bc82","",0.101199488361752,34.3,2.6,3.2,1,0,0,0.4,2.6,0,0,0.2,0,7.6,0,0.11132805775,1.4819689105,52.7463597075,16578.70817,5.80625125025
"TZA","L03","008",-7.90446,31.68009,"87ec5bf2-640a-407b-9101-216228e50846","",0.919504437658573,64.1,2.4,2.6,1.6,0,0,0,3.2,0,0,0.2,0,3.2,0,0.11682268525,1.53369558125,83.49246015,15790.9459475,6.02618325025
"TZA","L03","009",-7.95204,31.72056,"7a5f076b-651f-44e2-bf2a-6c54b76d16e3","The record is duplicated in the schema; ",0,0,1.4,1,0,0.2,0,7.2,0,0,0,0,0.2,2,0.2,0.042021097,0.65499940175,50.6804779975,9610.66278425,5.83353958325
"TZA","L03","009",-7.95204,31.72056,"7811932c-2dee-4c04-baa1-116e1339ffb4","The record is duplicated in the schema; ",0,0,1.4,1,0,0.2,0,7.2,0,0,0,0,0.2,2,0.2,0.042021097,0.65499940175,50.6804779975,9610.66278425,5.83353958325
"TZA","L03","010",-7.95063,31.69864,"3c52abc6-3fb6-473b-a0f5-6639a60e1646","",0.267554811696139,0,2.2,1.2,0,1,0.2,5.4,0,0,0,0,0,3.8,0.8,0.0602330125,0.9080504395,51.2381058925,10637.04619175,6.04137975
"TZA","L10","001",-8.52961,34.87057,"709958d9-d059-40af-997f-75a6f4ea582f","",1.7821910681784,34.45,1.2,2,1.2,1.8,0,1,2.8,0,0,0,0,1.2,0.8,0.02540525,0.30483138625,52.684314375,38986.796655,6.758533083
"TZA","L10","002",-8.50987,34.85099,"f4d043f0-14bb-4fdc-8263-cec368f010dd","",1.2576811742858,4.9,0.4,1.4,0,0.4,0,7.8,0,0,0,0,0,0.2,0,0.02717972475,0.32299366625,52.31563219,39104.9200525,6.4848604165
"TZA","L10","003",-8.50235,34.81208,"8ef23e84-a018-43c4-ab5e-46b64f7f12eb","",1.58553797710689,10.6,1,2.8,0.2,0,0,5.6,0,0,0.4,0,0,0.6,1.4,0.00825603275,0.161773656,56.3198523825,29785.9269025,6.3515245835
"TZA","L10","004",-8.55887,34.84796,"a2da6716-623a-4f6b-8e2f-0bedd236dd07","GPS SWpoint not within landscape boundary; ",1.79180728501812,11.45,0.2,1.2,0.4,0,0.2,7.2,0.8,0,0,0,0,0.2,0.4,0.02210619075,0.31009656325,50.95492128,38185.6703775,6.56273225
"TZA","L10","005",-8.55047,34.86516,"cd596e89-e034-4d2f-81a5-7ad50a867cf9","",1.87570916039828,16.5,1,2,0.8,0.4,0,5.2,0,0.6,0,0,0,0.2,1,0.017531182,0.239644316,51.6463099675,35253.2585325,6.45196099975
"TZA","L10","006",-8.5436,34.85717,"c7217bb9-7b6d-4cb3-b832-70a4988ffd37","The record is duplicated in the schema; ",2.53657853747341,37.6,0.2,2.8,0.2,0,0,6.8,0,0,0,0,0,0.2,0.2,0.04304531475,0.521845874,52.8196318225,47603.2862725,6.54572766675
"TZA","L10","007",-8.55264,34.87053,"5b6b2d1b-0199-4501-b80c-d43bd9fed93e","",1.29117805336712,10.25,0.4,2.6,0.6,0,0,4,2.4,0,0,0,0,0.4,0,0.01694027925,0.24121598925,50.615553745,41998.070525,6.40239308325
"TZA","L10","008",-8.56562,34.82143,"6af0fb20-fe2a-4c77-9caa-0c1b4a841ea6","",1.45493750659119,15.3,1,2.8,0.4,0,0.6,5.2,0,0,0,0,0,2.6,0,0.03849120275,0.504889861,52.3618154225,38146.819565,6.4397710835
"TZA","L10","009",-8.49545,34.8284,"e48485cd-4298-4940-8244-e11a75078c27","The record is duplicated in the schema; ",2.23198599513829,21,1,2,0.4,0,0,6.6,0,0,0,0,0,2,0.6,0.0251588945,0.300538984,50.6363027325,40418.02666,6.48235
"TZA","L10","009",-8.49545,34.8284,"9dbda20a-87eb-4ca8-8a89-b3390f731191","The record is duplicated in the schema; ",2.43514323380888,21.55,1,2,0.4,0,0,6.6,0,0,0,0,0,2,0.6,0.0251588945,0.300538984,50.6363027325,40418.02666,6.48235
"TZA","L10","010",-8.53273,34.87798,"6709d720-1a14-456c-906e-5146d87fc863","The record is duplicated in the schema; ",0.87299696061209,36.3,0.6,2,0.4,3.6,0,0.8,2.4,0,0.2,0,0,0.6,1.8,0.0438900895,0.49586707075,61.3715635075,32466.1765875,7.23288775025
"TZA","L10","010",-8.53273,34.87798,"4fe0dc65-7269-4fe0-82b1-e7f97ab76310","The record is duplicated in the schema; ",0.908507250914863,42.45,0.6,2,0.4,3.6,0,0.8,2.4,0,0.2,0,0,0.6,1.8,0.0438900895,0.49586707075,61.3715635075,32466.1765875,7.23288775025
"TZA","L11","002",-10.09787,34.70153,"0d679720-6e41-4985-9d17-ee8afdf4bd9a","",1.79178838930147,17.85,3,1.2,0.2,1.2,0,1.2,3,0,0,0.2,0,3,0.8,0.060676156,0.87126733375,52.19250426,7771.336624,6.06350533325
"TZA","L11","003",-10.03509,34.66942,"3475948b-1b0f-4f54-8723-770f4326ad8b","",1.7501807549809,39.9,2,1.6,0.4,1.6,0,0,3.2,0,0,1.2,0,3,0.4,0.09225842225,0.9685008815,338.015697475,19902.68516,7.320852
"TZA","L11","004",-10.05047,34.67768,"22b7a5c9-407d-46ef-a2e2-328fc3ca7828","",1.89079257246463,45.35,1.8,1.8,0.4,0.6,0,0,3.8,0,0,1.6,0,3,0.6,0.0528328825,0.6490145775,63.911167575,10856.1271025,6.85691383325
"TZA","L11","005",-10.08213,34.6661,"687a417b-e650-435b-bd68-03613983000f","",1.49483016837028,3.8,2.6,1.4,0,0.2,0,0,4.2,0,0,1.6,0,4.6,0.2,0.06112494275,0.97341757325,64.1141734,3639.435829,5.57406975025
"TZA","L11","006",-10.06666,34.66642,"eb25d56b-ed62-431c-bca4-2763c6cd90e6","",0,6.2,2.2,1,0,0,0,6.6,0,0,0,0.2,0,4.2,0,0.07463671275,1.09257633,53.4038909925,5205.39197675,5.85371491675
"TZA","L11","008",-10.09775,34.65068,"63d1f2d5-9cff-4c2e-84f1-74f5c5ba1f9b","",1.10857810917386,37.4,1.6,1.2,0,1.8,0.8,0,4,0,0,0.6,0,2.4,0.8,0.0607529125,0.78987912725,52.4731985575,6455.07740875,6.35919416675
"TZA","L11","011",-10.07613,34.66179,"e82472f7-e55a-4cd0-925f-d4d3b30fbb65","",0,2.9,2.2,1.4,0.2,0.8,0,4.6,0.6,0,0,0.2,0,3.8,0,0.050027728,0.720372771,54.6663547075,3820.03254525,6.23926275
"TZA","L11","012",-10.05808,34.66266,"aabf8a62-e43b-48a4-a98b-c9af985c05dd","",1.18310774255561,0.6,2,1,0.2,0.4,0,6.4,0,0,0,0,0,3.8,0,0.03373833725,0.55377225475,53.21519475,2904.75064125,5.73944925
"TZA","L11","013",-10.03676,34.69643,"607dea9b-46cc-4689-86c5-63d8611e61ba","",2.03622744010262,29.95,2.4,1.6,0.2,0.6,0,3.8,1.4,0,0,0,0,4.4,0,0.0706241295,0.919903281,53.3335976425,16662.1221425,6.496614417
"TZA","L11","014",-10.06551,34.66501,"307e0149-26a7-4c33-98a5-a1f17cc73c34","",0,0,2,0.8,0,0.2,0,4.4,2.2,0,0,0.4,0,2.4,0,0.0737361975,1.13287441925,58.83942781,5130.05839125,5.8841825835
"TZA","L18","001",-7.56403,36.42006,"71581fc7-b1be-4042-a04f-ad0eb7929c2e","",1.42034950407838,63,0.2,2.4,1.6,3.4,0,0,2.4,0,0,0,0,0.4,0.2,0.092066133,1.18178054366667,83.3358174366667,23785.59253,7.38829766666667
"TZA","L18","002",-7.50546,36.48734,"dbbb4065-7656-44c9-9540-474570a96565","""GPS SE accuracy"" is greater than 5; ",1.50394099809219,30.65,0.2,2.4,2,2.4,0.2,1.4,1.4,0,0,0,0,0.2,0,0.0791943265,1.193574396,154.9770692675,30097.12387,7.4380845
"TZA","L18","003",-7.5078,36.43707,"c697aa7d-1193-437c-8a7d-95a39565925a","The record is duplicated in the schema; ",1.47422396798883,36.75,0.2,1.6,1.2,4.4,0.2,0,2.4,0,0,0,0,0.8,0.4,0.066830106,0.807367346,65.1960939,25413.13431,8.0413003335
"TZA","L18","003",-7.5078,36.43707,"9dfd1acb-e3cd-4bf8-baf9-4cfe0d8fbf24","The record is duplicated in the schema; ",1.59139488418666,36.7,0.2,1.6,1.2,4.4,0.2,0,2.4,0,0,0,0,0.4,0.6,0.066830106,0.807367346,65.1960939,25413.13431,8.0413003335
"TZA","L18","004",-7.53917,36.47978,"6f99a519-c90a-4f56-91fa-18a5147a56e0","",1.65337494462966,30.9,0.4,1.8,0.8,3.6,0,2.4,1,0,0,0,0,1.6,0.4,0.0656322815,0.960536014,75.7558861575,24566.9785525,7.79238000025
"TZA","L18","005",-7.50545,36.43531,"b1506d3d-5449-48cc-8b02-ec563a4cecd3","The record is duplicated in the schema; ",1.67834512794647,22.8,0,1.6,0.2,5.8,0,0.8,1.6,0,0,0,0,0,0.8,0.076110121,0.9010712895,73.178126535,21031.455435,7.510835333
"TZA","L18","005",-7.50545,36.43531,"bfa3ebff-5a57-41fd-b15d-f493a1366169","The record is duplicated in the schema; ",1.61442243837901,24.25,0,1.6,0.2,5.8,0,0.8,1.6,0,0,0,0,0,0.8,0.076110121,0.9010712895,73.178126535,21031.455435,7.510835333
"TZA","L18","006",-7.52016,36.42562,"ebcf0e9b-f1a3-4ef1-bb18-63f66c2b7675","",1.4462306226017,18.05,0.2,0.6,0.8,0.4,0.2,4.6,2.6,0.6,0,0,0,0.2,0.2,0.101647633,1.15864540175,305.48168105,17995.522375,7.91520958325
"TZA","L18","007",-7.56419,36.47226,"18932927-51ae-46d1-a2ab-8fbe1e40b65b","The record is duplicated in the schema; ",1.67981927169806,43.85,0.4,3.6,0.6,1.6,0,0.8,3,0,0,0,0,1.4,0,0.0944146845,1.30399385375,339.9973497,28812.80492,7.39566358325
"TZA","L18","007",-7.56419,36.47226,"0eb95d58-565e-4a8e-b596-88c142c51d16","The record is duplicated in the schema; ",1.72226971654244,43.25,0.4,3.6,0.6,1.6,0,0.8,3,0,0,0,0,1.4,0,0.0944146845,1.30399385375,339.9973497,28812.80492,7.39566358325
"TZA","L18","008",-7.54248,36.42188,"e409c771-df34-4554-9aae-349edd191ad2","The record is duplicated in the schema; GPS SWpoint not within landscape boundary; ",1.47915184716873,9.45,0.2,3.2,0.8,0.4,0,3,2.4,0,0,0,0,0.2,0,0.1027505505,1.01786903125,354.6031882,15471.685045,7.34158033325
"TZA","L18","008",-7.54248,36.42188,"e0669033-dbc5-407a-9156-74a9a8af41ac","The record is duplicated in the schema; ",1.45146860620243,9.25,0.2,3.2,0.8,0.4,0,3,2.4,0,0,0,0,0.4,0,0.1027505505,1.01786903125,354.6031882,15471.685045,7.34158033325
"TZA","L18","010",-7.52129,36.49113,"c30ed183-d1ea-4c39-9cac-dc6732f0f651","GPS SWpoint not within landscape boundary; ",1.88372061473946,51.65,0,3,0.6,3.2,0,0,3,0,0,0.2,0,0,0.2,0.0994361005,1.269026258,80.925703225,21601.72154,6.5295373335
"TZA","L18","013",-7.55634,36.47957,"c89a7e29-4dae-48b2-a249-4db1acddb5c6","",1.45321026119408,34.6,1,2.8,1.6,1.8,0,0,2.8,0,0,0,0,3,0.2,0.088178298,1.284913848,195.794857425,25918.3109625,7.74277116675
"TZA","L19","001",-8.1135,36.55356,"d48eb588-b323-4edd-9155-cdad1a64a422","The record is duplicated in the schema; ",0.102585782722872,18.95,1,1,0,0,0,8,0,0,0,0,0,1,0,0.05538280525,0.6590018775,57.1972277925,31364.9071125,7.1624315835
"TZA","L19","001",-8.1135,36.55356,"e2c16181-1f73-4e7f-ace1-ff802c535e31","The record is duplicated in the schema; ",0.0332710646668774,19.3,1,1,0,0,0,8,0,0,0,0,0,1,0,0.05538280525,0.6590018775,57.1972277925,31364.9071125,7.1624315835
"TZA","L19","002",-8.09598,36.50402,"daeb18c4-42f6-4496-9994-868e44f7f523","The record is duplicated in the schema; ",1.69680260709732,23.95,2.2,2.2,0.4,0,0,4.6,0,0,0,0.6,0,2,0.6,0.02537244675,0.367571134,53.877160935,27744.1169925,6.4472959165
"TZA","L19","002",-8.09598,36.50402,"80f69902-68fc-4548-874c-b4c229fcf8e9","The record is duplicated in the schema; ",1.85956000726199,24.25,2.2,2.2,0.4,0,0,4.6,0,0,0,0.6,0,2,0.6,0.02537244675,0.367571134,53.877160935,27744.1169925,6.4472959165
"TZA","L19","003",-8.13451,36.49421,"13ad13d0-1eeb-4b87-b9fb-76c4aee4f842","The record is duplicated in the schema; ",1.05067983531395,0,0.8,0.8,0,0,0,8.4,0,0,0,0,0,1,0,0.05017828525,0.633280412,50.5780717,23539.729595,6.70826575025
"TZA","L19","003",-8.13451,36.49421,"70bd0c17-e845-41bf-b025-eb9ca56ae3dd","The record is duplicated in the schema; ",0.892639508521156,0,0.6,0.8,0,0,0,8.6,0,0,0,0,0,1,0,0.05017828525,0.633280412,50.5780717,23539.729595,6.70826575025
"TZA","L19","004",-8.06041,36.48324,"3d247617-8a2d-4127-8df4-0c604e8d091c","The record is duplicated in the schema; ",2.1927387038197,3.75,1.8,1.8,0,0,0,1.2,3.6,0,0,0.2,1.4,2.8,0.6,0.04539588075,0.592446704,50.6001593325,33865.021455,6.4149295
"TZA","L19","004",-8.06041,36.48324,"277cec31-797c-4de2-93c2-95974201dade","The record is duplicated in the schema; ",2.31327119670339,3.65,1.8,1.8,0,0,0,1.2,3.6,0,0,0.2,1.4,2.8,0.6,0.04539588075,0.592446704,50.6001593325,33865.021455,6.4149295
"TZA","L19","004",-8.06041,36.48324,"0bdd5cca-ff87-47f6-a2bf-1c10a84b29a2","The record is duplicated in the schema; ",2.18063347234797,2.85,1.8,1.8,0,0,0,1.2,3.6,0,0,0.2,1.4,2.8,0.6,0.04539588075,0.592446704,50.6001593325,33865.021455,6.4149295
"TZA","L19","005",-8.12104,36.48205,"2c41dd1e-87fc-4b9d-8967-3a3628e167a7","",0.345187295918853,0.45,4.6,2,0,0,0,2.2,1.2,0,0,0,0,4,0,0.0564838675,0.734165887,50.56,23401.60973,6.47989174975
"TZA","L19","006",-8.05512,36.50336,"92876015-a116-4484-9272-93b2f4eaa18c","The record is duplicated in the schema; ",2.66984312314439,73.25,1,2.4,0,0,0,0,6.4,0,0,0.2,0,1.8,0,0.103765445,1.401002275,94.18358439,15416.5882875,6.53093849975
"TZA","L19","006",-8.05512,36.50336,"012aa924-9a9e-4115-951e-a2d56a3ef882","The record is duplicated in the schema; ",2.60250075104659,74.1,1,2.4,0,0,0,0,6.4,0,0,0.2,0,1.8,0,0.103765445,1.401002275,94.18358439,15416.5882875,6.53093849975
"TZA","L19","007",-8.06147,36.52455,"21f78fdc-1c6f-4db4-962e-51facd97b6a4","The record is duplicated in the schema; ",2.8906960500088,57.45,1.6,4.2,0.6,0,0,0,3.4,0,0,0.2,0,2.6,0.4,0.04094274675,0.56661134525,50.585112475,35826.79539,6.50771891675
"TZA","L19","007",-8.06147,36.5255,"9727d1b5-ee09-4b6c-9a08-1309702576a5","The record is duplicated in the schema; ",2.89834323527795,57,1.6,4.2,0.6,0,0,0,3.4,0,0,0.2,0,3.2,0.4,0.04094274675,0.56661134525,50.585112475,35826.79539,6.50771891675
"TZA","L19","008",-8.09468,36.5624,"1e5a603d-f0ee-4205-8f5d-d8a3506a9a13","",2.4651548343613,43.4,1.4,2.2,0.2,0,0.2,0,4.4,0,0,1.6,0,3.8,0,0.03419365725,0.474111429,50.56,28043.5749675,6.79864050025
"TZA","L19","009",-8.13377,36.48232,"4fdd4b15-b662-4387-8837-19747675ac3a","The record is duplicated in the schema; ",0.936973925532488,10.8,1.2,0.8,0,0,0,3.4,3,1.2,0,0.4,0,4.2,0,0.04705527275,0.5567049305,50.6001593325,30157.2709775,6.36966525
"TZA","L19","009",-8.13377,36.48232,"b925c365-035d-4dfb-a49c-8dbc84114f83","The record is duplicated in the schema; ""Date"" is 2013-08-01 or less; ",0.990284887081912,10.7,1.2,0.8,0,0,0,3.4,3,1.2,0,0.4,0,3.6,0,0.04705527275,0.5567049305,50.6001593325,30157.2709775,6.36966525
"TZA","L19","013",-8.13921,36.51336,"ce25547f-acfb-474c-871b-f6ac4a5b728b","",0.517087796697719,18.45,2.2,1.4,0,0,0,3,3.2,0,0,0.2,0,5.6,0,0.067067274,0.86317956075,51.3900183,22356.958465,6.89185816675
"TZA","L20","001",-8.60644,34.36029,"46a3f495-05b0-4e7a-bcfc-1019acb40716","",1.73627289444051,18.9,0.4,2.2,0.6,0.6,0,6.2,0,0,0,0,0,0.8,0,0.0694206406666667,0.829944406333333,55.4613410366667,21049.91166,7.19845355566667
"TZA","L20","002",-8.57365,34.2739,"960bdfd5-f4d3-4d8b-9e94-cc824d6f0a53","",0,0,0.6,2.6,0,0,1,5.4,0,0,0,0.4,0,1,0,0.0763903585,0.87231598625,56.8646180425,20191.8152375,6.81964708325
"TZA","L20","003",-8.59611,34.31753,"2df8675b-0bbd-47b7-9f4e-76b9a69ad5b1","",0,0,0.6,2.8,0,0,0,6.6,0,0,0,0,0,0.6,0,0.064717095,0.73905265375,58.0205949325,21561.204095,7.0500224165
"TZA","L20","004",-8.58553,34.30496,"c4770370-046d-405f-9ca5-2a8153fc0d89","",NA,0,0.6,2.8,0,0,0,3.8,0,0,0,2.8,0,0.6,0,0.05830022325,0.6828671865,57.7850714325,21782.785055,7.15846383325
"TZA","L20","005",-8.56138,34.35061,"e6763f4e-bb30-4cd8-86f7-cc4b9d17625b","The record is duplicated in the schema; ",0,0,0.2,0.8,0,1.2,0.4,7.4,0,0,0,0,0,0,0,0.06853892775,0.82974696975,54.7241189125,21111.3754375,6.96728633325
"TZA","L20","005",-8.56138,34.35061,"083b56ff-bc76-4cb3-9a11-59bdb06e2445","The record is duplicated in the schema; ",0.607235879538761,0,0.2,0.8,0,1.2,0.4,7.4,0,0,0,0,0,0,0,0.06853892775,0.82974696975,54.7241189125,21111.3754375,6.96728633325
