"survey_uuid","Country","Landscape..","Household.ID","Round","median_field_size","Total_Area_Farmed","intercrop_rate","pesticide","herbicide","fungicide","yield_quantile","avg_pct_crops_any_sold","pct_fields_irrigated","pct_fields_inorganic_fert","pct_buy_seed","number_fields","Total_Area_Owned"
"87f5464f-f7a5-4c04-93fd-ebc6eafd715b","TZA","L22","84Tt3igkks","1",0.9,1.8,0,0,0,0,2,0.333333333333333,0,0,0,2,0.9
"886d9f40-46c9-4de6-ad9d-88a8d276ceed","UGA","L02","QJMME7KeMn","1",0.2855,0.571,0.5,0,0,0,3.5,0,0,0,0,3,0.571
"88d26fa0-8795-4578-8c2d-b5e73df08128","GHA","L04","yDfj9pye3S8","1",0.45,0.9,0,0.333333333333333,0,0,3,0.666666666666667,0,0,0,3,0.9
"89dc1422-22b2-4e4a-bf43-16681e75a1d8","RWA","L06","QLDaeeq1A6A","2",0.27205,0.5441,0,0,0,0,2.14285714285714,0.142857142857143,0,0.125,0.125,4,0.5441
"8a4e3e78-22df-4ad9-96fd-1eeec6e0a184","GHA","L01","hy4613HYBr3","1",9.25,18.5,0,0,1,0,2.5,0.5,0,0.5,0,2,NA
"8ad78a7e-edfb-4f1b-b9f6-921dad9fe225","RWA","L06","5DkfDPaXxW6","2",0.2183,1.03,0.615384615384615,0,0,0,3.88888888888889,1,0,0.111111111111111,0.230769230769231,5,0.9808
"8af3c4fe-c74d-4918-b95d-e6be131e308e","RWA","L06","yaHQ7ni6ar4","1",0.1948,0.3896,0.333333333333333,0,0,0,NA,0.333333333333333,0,0,0.166666666666667,3,0.3896
"8afc71b6-144a-4458-b0dd-a872defb6f2f","GHA","L06","h7GgmuPVUH3","1",NA,0,0,0,0.5,0,NA,0,0,0,NA,2,NA
"8b22f19b-fcff-4bcd-be14-4886f89d57ba","RWA","L06","e3YsHqYkYK6","2",0.5845,0.5845,0,0,0,0,2.66666666666667,0.2,0,0,0.5,2,0.5845
"8b3f9f58-1fc6-48ba-b0ec-4bd5fea27816","UGA","L07","25LYWDpsci5","1",0.29,0.98,0,0,0,0,3.33333333333333,0.25,0,0,1,3,0.98
"8bb9eac2-7dbb-4dc3-8507-e5318f7964d3","TZA","L20","mdqRMX9AQF6","1",0.9,0.9,0,0,0,0,2,1,0,0,0,1,0.9
"8bfb1da1-ca42-43f5-b465-f90c88e58dff","RWA","L06","PGN47oqwcT6","2",0.1023,0.2046,0.5,0,0,0,3,0.5,0,0,0.25,2,0.0702
"8c32db38-74db-42ea-b62a-b2327011f10c","GHA","L05","QFh29fHsCvA","1",7.3121,14.6242,0,0.125,0.125,0,2.16666666666667,0.75,0,0.25,0,4,14.6242
"8d125c4b-0da8-4dd3-a648-a017dd0d2441","UGA","L01","rR4rphkhyt6","1",0.39235,1.6157,1,0,0,0,3.5,0.5,0,0,0,4,0.9137
"8d32985f-78de-4f99-9f81-a93df95704dd","RWA","L01","2AzeKX3Xdj9","1",0.1704,0.4516,0,0,0,0,2.28571428571429,0,0,0.666666666666667,0.428571428571429,4,0.2187
"8d549af2-92c4-46cc-83d5-80e8dc27428c","UGA","L04","Mc7EjdDK3M3","1",0.07435,0.2863,0.6,0.1,0,0,2.5,0.428571428571429,0,0,0.2,5,0.2863
"8d85a955-f859-460b-8573-7187981021e7","UGA","L07","uMco3gkx1Z8","1",0.325,0.65,0,0,0,0,1.5,0,0,0,0,3,0.37
"8f65cafa-8331-49f3-9d8f-1b1d7004db04","GHA","L01","aEPhhDYMsKA","1",2.9,8.8,0,0,1,0,2.33333333333333,0.5,0,0,0,3,NA
"8fb56cab-a0ed-420c-8ca4-4f1e139126b0","GHA","L04","WWKohq5CDc4","1",3.5058,3.5058,0,0,0.5,0,3,0.5,0,0,0,1,NA
"8fd02c4b-b6a9-4f6d-b26b-b07a08d7e6ad","UGA","L02","8jLMpgU7qmA","1",0.0425,0.085,1,0,0,0,2,0,0,0,0.666666666666667,2,0.06
"8ff7616c-d13f-4ba4-983c-d4dff9a71e6c","RWA","L07","tuxCwfbZQN9","1",0.4585,0.4585,0.857142857142857,0,0,0,3.57142857142857,0.2,0,0,0.285714285714286,2,0.4585
"905a93f1-024a-45c3-a18b-eb82d7810255","RWA","L03","Vh74sMy7UM8","1",3.6567,7.3134,0.5,0,0,0,2.25,0.333333333333333,0,0,0,2,7.3134
"911a1768-fa8a-4231-ae73-e5e49eec45dc","UGA","L03","HLCLDYcEQF2","1",0.165,3.07,0.6,0,0,0,3.6,0.25,0,0,0,6,2.88
"913194bf-f8c0-45fe-9410-3c792a75d2b1","RWA","L02","WuExMq5R6A9","1",0.0849,0.1698,0,0.8,0,0,3.16666666666667,0,0,0,0,3,0.1698
"914c8d59-24e0-44e2-b6a0-b03eefdeefd9","UGA","L07","nf2b6XaXDy3","1",0.54,2.17,0.6,0,0,0,2.8,0,0,0,0.4,5,1.09
"917619ec-1c93-4c26-b198-19ef4c5173f1","TZA","L18","6s9v6agXWi3","1",0.6,0.6,0,0,1,0,3,1,1,1,1,1,NA
"9179a33c-da69-4527-84b5-ddba65cbaceb","GHA","L06","3262VdP66d2","1",1.6194,1.6194,0,0,1,0,1,1,0,0,0,2,NA
"9193df5a-d4c9-437e-8bec-27338a648b60","RWA","L02","Urb5aXE3gA2","1",0.2282,0.6776,0,0,0.166666666666667,0,3.2,0.5,0,0.166666666666667,0.166666666666667,3,0.6776
"91e2fe4b-b522-4b8e-bbad-d635893f337f","TZA","L10","nZ3uwA7syq7","1",2.7,5.4,1,0,0,0,1,1,0,0,0,2,5.4
"9221777b-d43f-4268-bd21-793fbd60c35f","RWA","L03","bsDhjVrvZ8B","1",0.30815,1.446,0,0,0,0,1.375,0,0,0,0.5,4,1.446
"9246b633-f0bd-4337-afa8-8c1fb70bb623","RWA","L04","nUikVE2njA5","1",0.56465,1.1293,0.333333333333333,0,0,0,NA,0.142857142857143,0,0.25,0.888888888888889,2,1.1293
"924c881d-2e4b-45c3-820e-4433d041ae43","TZA","L03","Goj6tydZtp2","1",2.35,29.1,0.25,0.25,0,0,2.75,0,0,0.5,1,4,NA
"926b1aac-1923-481c-bfb4-a5c0462b3827","TZA","L10","ZRuCufE5rt9","1",9.1,9.1,1,0,0,0,2,0,0,1,0,1,9.1
"927a12c0-ca8b-4e77-9f8f-13e02615b214","UGA","L04","52MH5CafZg9","1",0.205,0.41,0,1,0,0,1.5,0,0,0,0.333333333333333,3,0.41
"927f116b-62d9-4b0f-aace-4c9bbd7c0ee7","GHA","L04","HJ9K9FonFCA","1",2.0307,7.4377,0,1,0,0,2.33333333333333,1,0,0,0,4,7.4377
"9311c5b2-492b-4a3b-97ee-69e060f6af7f","RWA","L01","8DoKMFq9rv7","1",0.1389,0.2778,0,0.25,0,0,3,0.2,0,0.25,0.4,2,0.2778
"93cdfff0-620b-474a-ada3-eca1ff113202","UGA","L01","VHVUj6zT8c6","1",0.17,0.61,1,0,0,0,1.5,0,0,0,1,3,0.12
"93f84fb9-4fba-46fd-85cf-d998b6a3d6d0","TZA","L19","teFJypg3MU7","1",3.9,3.9,0,0,0,0,1,1,0,0,0,1,3.9
"94081a2a-1dfd-4032-8ad0-ed87ba45e533","UGA","L06","kAKQZBMLkGA","1",0.295,1.09,0,0,1,0,3.42857142857143,0.5,0,0,0,4,1.09
"941a3f01-389d-473f-ab1d-ba344c1541fb","GHA","L02","MFMymqGXjf8","1",5.9949,28.4987,0,0,0.666666666666667,0,3.4,1,0,0.5,0,6,28.4987
"945be93d-45f0-4e2b-acd8-b46108d31d38","GHA","L06","Yt9L1fZvpf5","1",0.2377,0.2377,0,0,0.166666666666667,0,NA,0.333333333333333,0,0,NA,3,0.2377
"9465203f-7007-45d4-9ee3-69772289f9a9","GHA","L01","dQNLmp8vbx7","1",2.05,4.1,0,0,0.5,0,3.5,0,0,0,0,3,4.1
"9511c8ae-7e9e-464f-a114-57e9eee505c4","TZA","L19","jiVQaMk2ZR","1",43.9,43.9,0,0,1,0,3,1,0,0,0,1,43.9
"9516b9ed-5865-413a-8636-fd19e0117ee1","UGA","L06","Xab6HD3Zh47","1",1.67,4.48,0,0,1,0,3.33333333333333,0.2,0,0,0,3,4.48
"953b31d5-f866-4b64-97e7-e728458aa03b","TZA","L22","5oGmpb8QJLA","1",1.9,3.8,0.5,0,0,0,3,0.5,0,0,0,2,3.8
"9560de03-0cd0-4401-a452-66167e87e3ca","TZA","L03","KkYJfxvuWf6","1",1.4,3.3,0.5,1,0,0,1.5,0,0,0,0,3,2.8
"9591749d-8ea1-42a6-8e27-2eb9680858aa","GHA","L04","WgmUQnWemm7","1",2.673,7.5048,0,0.666666666666667,0,0,3.33333333333333,1,0,0,0,3,4.8318
"95faffcc-86cd-4111-8237-448ac9a12684","TZA","L19","KeAxwek3yC4","1",1.2,2.4,0,0,0,0,3,1,0,0,0,2,NA
"96a291b3-d997-4802-b661-eff605004f37","UGA","L07","eZcn1r4ZHQA","1",0.4,0.8,0.666666666666667,0,0,0,3.5,0.333333333333333,0,0,0.333333333333333,2,0.8
"96b757ff-c953-4676-b324-4a0befa7a6ab","GHA","L04","AZbZLMWXXU5","1",4.4255,8.851,0,0.25,0.125,0,1,0.25,0,0,0.5,4,NA
"96ef9062-d431-47f9-82c6-d60276b41407","GHA","L06","K7cFANftUD3","1",0.3,1.3,0.666666666666667,0,0.5,0,NA,0.333333333333333,0,0,0,5,NA
"9709b590-7821-4cf3-8a21-6cb6880d8d0a","RWA","L06","HbRbhAKMLv3","1",0.3981,1.2764,0.666666666666667,0,0,0,2.75,0.428571428571429,0,0,0,3,1.2764
"97a947e6-a039-4f9d-8e1f-a1ced86581d7","RWA","L03","V6SdSqrYbJ7","1",0.1272,0.1272,0.666666666666667,0,0,0,1.33333333333333,0,0,0,0,1,0.1272
"97e0329a-4fd8-423f-a062-db458bc1b6fd","RWA","L07","Wj18gYU55E5","1",0.1463,0.8006,0.666666666666667,0,0,0,1.625,0.25,0,0,0.111111111111111,3,0.8006
"98325d63-1945-4ca8-9c53-4cd633196d57","RWA","L02","fHLhUbHi259","1",0.15045,0.3009,0,0,0,0.25,2.66666666666667,0.25,0,0.25,0.25,2,0.3009
"98333be3-3eea-4b84-be18-5c4fb345f974","RWA","L04","fzVneyP9Mg7","1",0.06965,0.1393,0,0,0,0,4,0,0,0,0.2,3,0.0635
"988047de-a77e-4e79-b4ed-1df4a6b0d095","UGA","L02","GwMi53segV4","1",0.28,0.56,0,0.1,0.1,0,1.33333333333333,0,0,0.6,0.166666666666667,5,0.56
"999171f8-aa8a-457a-9b0b-ad485c8316d7","GHA","L04","X4aAZpreBL7","1",9.4007,9.4007,1,0,0,0,NA,0,0,0,0,1,NA
"99a31178-e404-4866-8637-3b4306e6ef21","RWA","L01","fSLig1NkSU7","2",0.50055,1.0011,0.5,0,0,0,1.5,0,0,0,0.75,2,0.8345
"99a5396c-afa3-4337-862b-10a14c02c954","RWA","L06","nny1kAHD1A6","1",1.2644,1.2644,0,0,0,0,3,0.5,0,0,0.25,2,1.2644
"99bebf7c-6bde-4477-b522-c51d675f4ac2","GHA","L01","vz6UQ8NGgEA","1",3.5,3.5,0,0,1,0,4,0,0,1,0,1,NA
"9a23775f-2f99-474c-8fc4-832680c7cd61","TZA","L11","ktUuHHCU1Q5","1",2.1,2.1,1,0,1,0,4,1,0,1,0,1,2.1
"9a97b0b3-2e17-42af-96ca-84262af41982","GHA","L01","ZsXLTqgEPA2","1",1.53,1.53,0,0,1,0,1,0,0,1,1,2,1.53
"9aa8e595-3a9a-4996-ae15-929790565eb8","RWA","L02","AoyYjSvsgJA","1",0.2281,0.4562,0,0,0,0,2.5,0,0,0,0,2,0.4562
"9accafa0-2536-4713-9480-55bd08b5807e","RWA","L07","j3meptUjcsA","1",0.1878,0.3756,0.666666666666667,0,0,0,1.33333333333333,0,0,0,0,2,0.3756
"9b1408d5-d5f6-45e0-800a-976a12df4414","GHA","L02","Ny58V5eghz7","1",5.6157,20.1917,0,0.2,0.6,0,3,0.8,0,0.4,0,5,20.1917
"9cd7a460-53ed-4dd8-891f-a9bb76f533ab","RWA","L02","6zdLptApzZ2","1",0.5422,1.0844,0,1,0,0,3.25,0.5,0,1,0.5,2,1.0844
"9e981f96-bfdb-4b29-8bdd-5980eec42339","UGA","L01","vCMe7iY3tJ","1",0.289,0.868,0,0,0,0,3.33333333333333,0,0,0,0,3,0.868
"9eb787e4-a3a3-477f-bd32-4b90858d4a9e","RWA","L04","jHTSofjuPJ7","1",0.14535,0.2907,0,0,0,0,3.5,0,0,0,0.5,2,0.1116
"9ef2533c-4b4e-4ee3-b2c8-4fa090a79994","GHA","L02","SAvMdkgq8K4","1",2.87625,5.7525,0,0,1,0,1.5,0.5,0,0.5,1,2,5.7525
"9f043766-ffb3-4676-b171-556b802c3c0a","GHA","L06","SstK2kLetr6","1",NA,0,0,0,0,0,NA,0,0,0,NA,1,0
"9f1c2a2b-702b-419d-b82b-0bb15a7e3ae4","GHA","L04","v5AnXEEYcG3","1",2.58535,5.1707,0,0.625,0.125,0,3.33333333333333,0.75,0,0,0,4,NA
"9f222611-67d5-4ff5-a2b9-7e4e9347d2d3","GHA","L06","jCvYgt72fP4","1",NA,0,0,0,0,0,3,0.5,0,NA,NA,2,NA
"9f22835e-4b1e-4736-9704-9f52df9b6b4b","RWA","L03","s754vJkGDg2","1",0.2826,1.2502,0,0,0,0,2.66666666666667,0.333333333333333,0,0,0.5,3,1.2502
"9fe5a5f3-5f7c-43af-b43b-66d74491e717","GHA","L02","tKy51hwqVM2","1",4.0425,8.085,0,0,0.5,0,1.5,1,0,0.5,0,2,NA
"9ffcef43-64cd-417b-94ab-5c05f3abe5cf","UGA","L01","EQUQxBxxA28","1",0.45,1.38,0,0,0,0,1.75,0,0,0,0,3,1.38
"a014f0ed-ef7f-442f-8004-151897664b3b","UGA","L06","jspz3eC2TW3","1",2.4,4.8,0,0,0,0,2.5,0,0,0,0.5,2,4.8
"a0cb9b4d-afc6-4a38-8775-ea01bdda9b37","TZA","L11","eBi2TWWBfPA","1",1.8,1.8,1,0,0,0,3,0,0,1,0,1,1.8
"a184d586-9dfa-44b7-bef8-818a29dd1303","TZA","L22","fss8vTYFEz2","1",0.7,4.1,0,0,0,0,2,0.5,0,0,0,3,3.4
"a1c87b25-2f8d-4efe-b071-873c26878799","TZA","L20","65WUiskq7g6","1",13.2,26.4,0.5,0,0.5,0,2,0.5,0,0,0,2,26.4
"a2800c6f-0827-4ae7-8838-bde73bd62625","TZA","L03","x3YWH9QUug","1",1.8,8.3,0.75,0,0.5,0,2,0.666666666666667,0,0,0,3,8.3
"a3c1165c-f3d3-44c0-b7b0-626efec8992a","RWA","L02","LZ29vrnear2","1",0.5358,1.0716,0,0.75,0,0,3.75,0.666666666666667,0,0.5,0.25,2,1.0716
"a3d3e7b4-eaea-4828-8b96-fa934b755498","TZA","L18","ayZb55CgmK4","1",7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"a41d34eb-5f61-41eb-ab65-b66a1ee1a8e8","TZA","L18","dyd2EZBuR66","1",2,2,1,1,0,0,1,1,0,0,1,1,2
"a44779e8-b360-4ae3-bb21-821853c0007f","TZA","L19","zddQBRJke87","1",3.4,26.2,0.666666666666667,0,0,0,2,1,0,0,0,3,26.2
"a4e1b2da-7a5f-4ab1-a784-88f6db04b00a","RWA","L06","kxErk1sYmQB","1",0.0941,0.5894,0.2,0,0,0,3.57142857142857,0.4,0,0,0,5,0.5894
"a50f975e-7a21-44a2-abed-c2255403b227","TZA","L11","QuoaS1YaSX9","1",1.2,2.4,0.5,0,0,0,3.5,1,0,1,0,2,2.4
"a53e727f-5d6c-4263-b169-4c2127fb155a","RWA","L07","C56aeDFWPa7","1",1.1795,1.1795,0.666666666666667,0.5,0,0,3.16666666666667,0.5,0,0.5,0.333333333333333,2,1.1795
"a541f8ba-0503-413f-a162-739bb2349089","GHA","L04","qAcLcu8zBx5","1",0.65,0.65,0,0,0,0,NA,0,0,0,0,1,NA
"a5d8eb92-766c-4b2c-916a-bd5607ef0ea4","RWA","L06","Lka6n6s87G","1",0.0913,0.6782,0.666666666666667,0,0,0,NA,NA,0,0.666666666666667,0,3,0.6782
"a64ecbe9-5023-460b-ab8d-305d373f2151","RWA","L02","y5bMEWTbk12","1",0.1812,0.1812,0,1,0,0,4,1,0,1,1,2,0.1812
"a72776b1-6281-4ca1-a26b-19ea4d206dc9","GHA","L06","hrKn2nuXSs9","1",NA,0,0,0,0.5,0,NA,0,0,1,NA,3,NA
"a750c1a6-8a97-4431-b0d1-a8188f88def5","UGA","L04","CW2n61MumoA","1",0.085,0.369,0.333333333333333,0.4,0,0,2.5,0.333333333333333,0,1,0.666666666666667,4,0.144
"a7f5bcae-c5e7-4440-a971-a1310524bdb1","RWA","L04","io6UuTdM1Q3","1",0.1629,0.1629,0,0,0,0,2.5,0.333333333333333,0,0,1,2,0.1629
"a92782a9-b2e6-4bff-9630-b1534990a78b","GHA","L05","U18xstU8LR7","1",3.4138,3.4138,1,0,0,0,4,1,0,0,0,1,3.4138
"aa78ab1d-f0db-4d93-ae0d-6661db1390f1","UGA","L04","vwWMrLhFgq5","1",0.07,0.24,0,0,0,0,2.28571428571429,0,0,0,0,4,0.24
"aaf90ba0-53b0-457e-9345-bc58786b1bcf","RWA","L02","sqHntKPZfk6","1",0.38255,0.7651,0,0.75,0,0,3,0.666666666666667,0,0.75,0,2,0.7651
"ab42c450-afff-446f-aae2-261d1ecce40b","RWA","L04","EJpjhf8ixG7","1",7.6698,15.3396,0.2,0,0,0,1.2,0,0,0,0.8,2,15.3396
"ac64f1b4-1551-4e5d-ae8a-0c84b6f1200c","TZA","L22","yku5wXeXnu9","1",1.35,2.7,0.666666666666667,0,0,0,1,0,0,0,0,2,2.7
"aca8eac8-ea78-4877-9ea7-8c0eabb5a714","RWA","L06","PGN47oqwcT6","1",0.1228,0.3251,0,0,0,0,NA,0.5,0,0,0,3,0.3251
"ad6d286d-f2bc-4474-b436-a7b58fd8ad0b","RWA","L06","NpVRwZSF9A9","1",0.12145,0.6679,0.666666666666667,0.125,0,0,1.75,0.333333333333333,0,0.125,0.166666666666667,4,0.6679
"ae8ecc0d-8692-46ab-b66b-b59c1a5eb12f","RWA","L01","gvW2UAieds2","2",0.2018,0.2018,0,0.333333333333333,0,0,3.66666666666667,1,0,0.666666666666667,0,2,0.2018
"ae958ef9-c405-4b48-bdcd-3d95e657096d","UGA","L04","GPDYh6MvUT3","1",0.267,0.746,0,0.25,0,0,3,1,0,0,0,3,0.196
"aef1f045-d709-4f1e-843d-19cd24fa9d58","GHA","L04","LMzw8JsSze","1",1.3365,2.673,0,0,0.0833333333333333,0,4,0.25,0,0,0,6,2.673
"af1ef157-845c-44bd-abac-49b90132cdce","UGA","L02","bUbW5XZNtd3","1",0.1,0.1,1,0,0,0,1,0,0,0,0,1,0.1
"af418958-9529-49ae-a2c5-12f1841d23b0","GHA","L01","GEgBv7HAf68","1",2.6,2.6,0.4,0,0,0,2.33333333333333,1,0,0.25,0.2,4,2.6
"af63ec4e-b3e7-4412-af3c-1e06b7c7d21b","TZA","L22","BVUEfqZQ6KA","1",2.45,4.9,0.5,0,0.5,0,4,0.5,0,0,0,2,4.9
"af8d0924-ca50-4288-8bc0-27fa9c345809","GHA","L06","c4ZGhkt4uq2","1",0.9,3.1,0,0,0.5,0,1,0.25,0,0,0,3,3.1
"afb54e45-904d-470d-b3e9-8aaa24e5ae73","GHA","L06","reM7upJxET6","1",3.3,3.3,1,0.5,0,0,NA,0,0,0,NA,1,NA
"b0049cf8-b6c2-4fea-8f4d-fda276396770","UGA","L06","4Ltk7eBsFy2","1",0.63,4.15,0,0,0.111111111111111,0,2.33333333333333,1,0,0,1,5,2
"b07bd1da-f325-4e9e-96c9-8f4377309eef","GHA","L06","xJHuYg9HkC4","1",NA,0,0.75,0,0.5,0,2,1,0,0,0,3,NA
"b109f1ec-f9af-4fa5-a964-885bb4091b82","UGA","L06","hFv6mHJEwd5","1",0.55,1.97,0,0,0.333333333333333,0,3.75,1,0,0,0,3,1.97
"b1133433-ace3-42b6-abb8-40c1d961b250","UGA","L01","aANwrQbMsa3","1",0.58,1.601,0.125,0,0,0,1,0.428571428571429,0,0,0.625,3,1.601
"b1686034-e293-4984-ada1-76c0f969b522","TZA","L19","GV2SBh2drm7","1",2,4,0,0.5,0,0,2,0.5,0,0,0,2,4
"b1b055dd-d2eb-4364-9c1b-814d21055f04","TZA","L20","QVFH5ibEfX","1",1.2,1.2,0,0,0,0,4,0,0,0,1,1,NA
"b1bbb2e4-fa2d-463a-a6b9-f41fa9be2dc0","GHA","L04","vVmon4etMR7","1",2.2,2.2,0,0,0,0,NA,0,0,0,0,1,2.2
"b1f30f08-e9a9-4b15-b655-f4e42a58717f","RWA","L01","VM1oxfq9wgB","2",0.2223,0.7108,0.8,0,0,0,3.4,0.714285714285714,0,1,0.6,3,0.7108
"b25793f8-ff4a-4e35-a0c4-bc5daef0b181","RWA","L01","8DoKMFq9rv7","2",0.12785,0.2557,0,0,0,0,2.83333333333333,0,0,0,0.166666666666667,2,0.2557
"b2c89592-3022-4f07-b0e0-8309b1954786","UGA","L03","3BWtidtw1gB","1",0.46,0.46,0,0,1,0,4,1,0,0,1,1,NA
"b35b9e16-3d53-4bb6-868a-87854d61f6cc","GHA","L05","4DD1mGbS2b6","1",3.2713,9.3025,0.333333333333333,0,0,0,3.66666666666667,1,0,0,0,3,9.3025
"b4530074-eaba-45dd-a75c-f17bb62d67ea","TZA","L10","7NvFkzHDPpA","1",5.5,5.5,1,0,0,0,1,0,0,0,0,1,5.5
"b49ee4e0-16ab-452f-8868-3e58d4ddf04a","TZA","L20","G8pqkT9RvZB","1",4.9,14.5,0.333333333333333,0,0,0,1.5,0,0,0,0.666666666666667,3,14.5
"b4dbd338-5df9-4a46-b4fa-ea8bfd5d0b71","TZA","L22","i2ZRSY65p48","1",0.85,1.7,0,0,0,0,2,0.5,0,0,0,2,1.1
"b555d009-9d97-4d26-b1b1-79549a64738e","UGA","L02","GuUwLgiijo2","1",0.65,1.3,0,0,0,0,2,0,0,0,0,2,1.3
"b6356a9b-7543-424d-a80b-06984436dfc7","GHA","L02","fkisAfkhBS2","1",2.76625,5.5325,0,0,1,0,1,0.5,0,0.5,0,2,5.5325
"b67c3e8f-d585-4675-a881-11411f425497","UGA","L06","ZpzNhUcn8E4","1",1.13,3.85,1,0,0.333333333333333,0,3.8,0.2,0.333333333333333,0,0.2,3,1.67
"b7131833-1773-4d62-9611-7d94b469e998","UGA","L07","jsuqiyHhZp3","1",0.52,1.53,0,0,0,0,3.33333333333333,0,0,0,1,3,1.28
"b74d2e01-ea26-4ce5-876d-cbc38645d54d","GHA","L02","XiQuiDjntD2","1",4.92305,9.8461,0,0,1,0,3,1,0,0.5,0,2,9.8461
"b7b65987-bf4e-4fd7-84dd-3dc58b5c2a96","UGA","L01","4YxLyEvHcr2","1",0.59,1.18,0.6,0,0,0,2.2,0,0,0,0,2,1.18
"b8045e96-92ba-4914-910b-a4feda789d93","RWA","L02","MxhdeDaZTa9","1",0.6356,1.2712,0,0.25,0,0,4,0.75,0,0.25,0.25,2,1.2712
"b83dfaa3-d04a-440a-b981-b1460ad52c34","UGA","L03","3eWkuw2PPtA","1",0.32,1.72,0.75,0,0,0,1.5,0.25,0,0,0,4,1.46
"b867ba83-6893-4cba-89d2-cf6a1671c0bc","RWA","L02","4aupp5Gqjv6","1",0.2022,0.2022,0.4,0,0.5,0,3.33333333333333,1,0,0.25,0.4,2,0
"b8c809ac-8d8a-4b41-8893-5d174418c8c9","GHA","L03","Kte7LVWAkq7","1",NA,0,0,0,0.5,0,4,1,0,0,0.5,1,NA
"b92e7cb3-83ab-403d-9459-3a36de08e0ea","UGA","L01","tNWzZ2EiTjA","1",2.74,7.24,0.5,0,0,0,1,0.5,0,0,0.75,3,7.24
"b939f0cf-e94b-4202-8296-55272c1d9f18","UGA","L07","7yhK3asbcg8","1",0.22,2.01,0.333333333333333,0,0,0,2.16666666666667,0,0,0,0.333333333333333,5,2.01
"b9454b7a-3846-4377-b4d3-c57972759ecb","RWA","L07","3aT11RTk4H8","1",0.5495,0.5495,0,0,0,0,2.25,0.6,0.5,0.5,0,2,0.5495
"b976e9ee-a651-426c-ace9-7370dfee00cc","TZA","L22","WEJAJe36mh4","1",1,2,0,0,0,0,2,0,0,0,0.5,2,2
"ba0f230c-5ea2-4840-969e-a5a1ae41c521","RWA","L07","9s7aPD8ZRh7","1",0.8865,0.8865,1,0,0,0,2.16666666666667,1,0,0,0,1,0.8865
"ba480718-306c-4752-8868-a1c12892f761","TZA","L11","BXfxdbawNd8","1",1.3,1.3,0,0,0,0,3,1,0,1,0,1,1.3
"baab43c7-2223-4e74-ab4a-7be4d6d1441a","RWA","L06","fiLpRcMBzoA","1",0.054,0.108,0.5,0,0,0,2.75,0,0,0.25,0.5,2,0.108
"bb1708df-97ae-4089-a814-893eaf0875ee","TZA","L19","ziHZfbph8gA","1",1.25,2.5,0,0,0,0,3,1,0,0,0,2,1.5
"bbfc97c5-97f1-4920-ab7b-b6339cb17ea0","RWA","L01","GBGa6M3rbd3","1",0.1881,0.6573,0.333333333333333,0,0,0,NA,1,0,0.333333333333333,0,4,0.6573
"bc0ade71-e237-4410-82ba-471457bc560f","GHA","L01","FcfWcnPR1A6","1",2.85,5.7,0,0,1,0,1,0.5,0,1,1,2,NA
"bc20aa58-0bb9-4fea-80a4-aab981dba0f1","TZA","L11","Xwug52WXRu6","1",0.4,0.4,1,0,0,0,2,0,0,1,0,1,0.4
"bc2c204f-604a-4848-b207-81945bd766da","RWA","L04","xRKbT2uWYL4","1",3.1199,3.1199,0,0,0,0,NA,1,0,0.5,1,1,3.1199
"bc4aca70-4f78-4787-a4dd-4b72b8f8cbe1","TZA","L03","e7KZhetzbx","1",2.4,9.9,0.333333333333333,0,0.666666666666667,0,1.66666666666667,0.5,0,0,0.666666666666667,3,9.9
"bcac311b-d9b6-4f3d-bc3f-4270d9fd2e24","GHA","L06","2Q7MnSV2oJ5","1",1.6,3.2,0,0,0.3,0,3.4,0.625,0,0,0.111111111111111,5,3.2
"bcbac06a-b972-48cc-98bd-1da68e144851","RWA","L06","c2cooWnTEh2","2",0.3476,0.3476,1,0,0,0,1.5,0,0,0,0,1,0.3476
"bcc86d98-9f9e-4e0c-9642-50d9c57cb3de","GHA","L06","reM7upJxET6","1",NA,0,NA,0,0,0,NA,NA,0,1,NA,3,NA
"bd123c0f-d0c2-45bc-978f-62138056052a","RWA","L02","t8pSXYMtCP","1",0.3068,0.8462,0,0,0,0,1,0.333333333333333,0,0,0.666666666666667,3,0.4793
"bdc49eb4-d51d-48e5-b875-c13c79f4b752","GHA","L02","NZwEq9cA5VB","1",4.1102,8.2204,0,0,1,0,1,0.333333333333333,0,0,1,3,8.2204
"be7cda68-bdf3-4f0e-921e-64921b83ac7a","RWA","L07","yyXhtLq72C2","1",1.2794,1.2794,0.333333333333333,0.5,0,0,4,0.333333333333333,0,0.5,0.166666666666667,2,1.2794
"beaf12ba-8d39-4848-973e-510b1af019c7","GHA","L03","3oYDbENAuo","1",2.4115,4.823,0,0,0.5,0,1,0,0,0,0.5,2,4.823
"becf7ef7-cdd2-4228-9b0c-df7e818f6e3f","TZA","L03","8RDtceCXmi7","1",1.7,8.1,0.4,0,0.6,0,2.5,0.666666666666667,0,0,0,4,8.1
"bf5ed629-8a3d-4a20-9898-d6a2460bad33","UGA","L04","iLvTEBAQTN6","1",0.155,0.53,0.2,0.25,0,0,3,0.333333333333333,0.571428571428571,0,0.4,7,0.53
