"survey_uuid","Field.ID","Country","Landscape..","Household.ID","median_field_size","Total_Area_Farmed","intercrop_rate","pesticide","herbicide","fungicide","pct_fields_irrigated","pct_fields_inorganic_fert","pct_buy_seed"
"c0ee3f45-1307-44e5-94f7-975ba1d24816","M1","TZA","L22","T5DZd2AUTX7",1.1,1.1,0,0,0,0,0,0,1
"c0ee3f45-1307-44e5-94f7-975ba1d24816","M2","TZA","L22","T5DZd2AUTX7",1.1,1.1,0,0,0,0,0,0,0
"c12607b3-378c-4ab2-8f13-2971997ed2d2","M1","GHA","L05","uF4YRcniT69",0.8755,0.8755,0,0,1,0,0,0,0
"c12607b3-378c-4ab2-8f13-2971997ed2d2","M2","GHA","L05","uF4YRcniT69",1.6327,1.6327,0,0,1,0,0,0,0
"c12607b3-378c-4ab2-8f13-2971997ed2d2","M3","GHA","L05","uF4YRcniT69",0.4665,0.4665,0,0,1,0,0,0,0
"c12efe5a-cec7-4776-9424-84df4371bb54","M1","GHA","L01","ZgVCya2zX73",0.2,0.2,0,0,1,0,0,0,0
"c12efe5a-cec7-4776-9424-84df4371bb54","M2","GHA","L01","ZgVCya2zX73",0.8,0.8,0,0,1,0,0,1,0
"c12efe5a-cec7-4776-9424-84df4371bb54","M3","GHA","L01","ZgVCya2zX73",3,3,0,0,1,0,0,0,0
"c12efe5a-cec7-4776-9424-84df4371bb54","M4","GHA","L01","ZgVCya2zX73",4.3,4.3,0,0,1,0,0,1,0
"c12efe5a-cec7-4776-9424-84df4371bb54","M5","GHA","L01","ZgVCya2zX73",1,1,0,0,0,0,NA,NA,1
"c12efe5a-cec7-4776-9424-84df4371bb54","M6","GHA","L01","ZgVCya2zX73",1.4,1.4,0,0,1,0,NA,0,0
"c130f306-45b2-4403-8d83-c621c3590d87","M1","GHA","L01","njfYPSwX6c8",2.7,2.7,0,0,1,0,0,NA,0
"c130f306-45b2-4403-8d83-c621c3590d87","M2","GHA","L01","njfYPSwX6c8",2.2,2.2,0,0,1,0,0,1,0
"c284e0c0-44ad-47e9-a7b3-f1ec96bd1161","M1","UGA","L02","Yz9QZdfbFV",0.49,0.49,NA,0,0,0,0,0,NA
"c284e0c0-44ad-47e9-a7b3-f1ec96bd1161","M2","UGA","L02","Yz9QZdfbFV",0.22,0.22,1,0,0,0,0,0,0.666666666666667
"c2ea5319-61b3-47fd-aa36-3cec5d275103","M1","RWA","L01","bW7iZTf8uW7",0.098,0.098,1,0,0,0,0,0,0
"c2ea5319-61b3-47fd-aa36-3cec5d275103","M2","RWA","L01","bW7iZTf8uW7",0.0446,0.0446,1,0,0,0,0,0,0
"c32070be-5d2a-4691-b097-0fe0d2a02d8d","M1","TZA","L10","SGWnjCX1hJ3",2.6,2.6,1,0,0,0,0,1,0
"c32070be-5d2a-4691-b097-0fe0d2a02d8d","M2","TZA","L10","SGWnjCX1hJ3",0.8,0.8,0,0,1,0,0,1,1
"c44044e3-f1a9-4787-8085-b1633d00f725","M1","TZA","L18","2zFRVcySNg6",0.3,0.3,1,0,0,0.5,1,1,1
"c4d457a3-8d66-49bb-9402-3c4d7928aa81","M1","UGA","L01","D3dra7efrt6",0.57,0.57,0,0,0,0,0,0,0
"c4d457a3-8d66-49bb-9402-3c4d7928aa81","M2","UGA","L01","D3dra7efrt6",0.4,0.4,0,0,0,0,0,0,0
"c4dae785-5380-45f7-b387-cdcca5356ffa","M1","UGA","L02","Q12jo3rceY8",0.1,0.1,1,0,0,0,0,0,1
"c4dae785-5380-45f7-b387-cdcca5356ffa","M2","UGA","L02","Q12jo3rceY8",0.17,0.17,1,0,0,0,0,0,1
"c512b6a8-5c52-4921-a663-e499d9b7a5fa","M1","UGA","L06","YXV6xbSxws2",3.4,3.4,0,0,0.5,0,0,0,0
"c512b6a8-5c52-4921-a663-e499d9b7a5fa","M2","UGA","L06","YXV6xbSxws2",1,1,0,0,0.5,0,0,0,0
"c512b6a8-5c52-4921-a663-e499d9b7a5fa","M3","UGA","L06","YXV6xbSxws2",8.4,8.4,0,0,0.5,0,0,0,0
"c512b6a8-5c52-4921-a663-e499d9b7a5fa","M4","UGA","L06","YXV6xbSxws2",0.12,0.12,0,0,0.5,0,0,0,0
"c523e191-a61a-40f2-9501-13298b076f24","M1","GHA","L06","vqK89X1n7z7",1.3,1.3,0,0,1,0,0,0,0
"c523e191-a61a-40f2-9501-13298b076f24","M2","GHA","L06","vqK89X1n7z7",0.3,0.3,0,0,1,0,0,1,0.5
"c5610aa7-58da-4a1b-9f8a-68d5f71db8e7","M1","UGA","L04","akR9WC1ESX",0.08,0.08,0,0.5,0,0,0,0,0
"c5610aa7-58da-4a1b-9f8a-68d5f71db8e7","M2","UGA","L04","akR9WC1ESX",0.07,0.07,0,0.5,0,0,0,0,0
"c5610aa7-58da-4a1b-9f8a-68d5f71db8e7","M3","UGA","L04","akR9WC1ESX",0.15,0.15,0,0.5,0,0,0,0,0
"c5610aa7-58da-4a1b-9f8a-68d5f71db8e7","M4","UGA","L04","akR9WC1ESX",0.62,0.62,0,0,0,0,0,0,0
"c5610aa7-58da-4a1b-9f8a-68d5f71db8e7","M5","UGA","L04","akR9WC1ESX",0.07,0.07,0,0,0,0,0,0,0
"c5610aa7-58da-4a1b-9f8a-68d5f71db8e7","M6","UGA","L04","akR9WC1ESX",NA,0,0,0,0,0,0,0,0
"c5794234-ca77-4dd7-a4c7-2cf485f2b0f4","M1","RWA","L06","CGeuGzTDPV5",0.0905,0.0905,0,0,0,0,0,0,0
"c5794234-ca77-4dd7-a4c7-2cf485f2b0f4","M2","RWA","L06","CGeuGzTDPV5",0.0096,0.0096,0,0,0,0,0,0,0
"c5794234-ca77-4dd7-a4c7-2cf485f2b0f4","M3","RWA","L06","CGeuGzTDPV5",NA,0,1,0,0,0,0,0,0
"c660f861-2a33-4dff-ac5a-96580e57f552","M1","TZA","L19","W5cRAyZKiP3",5.2,5.2,0,0,0,0,0,0,0
"c660f861-2a33-4dff-ac5a-96580e57f552","M2","TZA","L19","W5cRAyZKiP3",NA,0,0,0,0,0,0,0,0
"c6d9faa2-849c-493a-a120-805962a336dc","M1","GHA","L04","KaNq8vjzJV5",0.54,0.54,0,0,0,0,0,0,0.5
"c6d9faa2-849c-493a-a120-805962a336dc","M2","GHA","L04","KaNq8vjzJV5",0.49,0.49,0,0,0.5,0,0,0.5,1
"c6d9faa2-849c-493a-a120-805962a336dc","M3","GHA","L04","KaNq8vjzJV5",NA,0,0,0,1,0,0,0,0.5
"c6d9faa2-849c-493a-a120-805962a336dc","M4","GHA","L04","KaNq8vjzJV5",NA,0,0,0,0.5,0,0,0.5,1
"c6d9faa2-849c-493a-a120-805962a336dc","M5","GHA","L04","KaNq8vjzJV5",NA,0,0,0,0,0,0,0,0
"c6d9faa2-849c-493a-a120-805962a336dc","M6","GHA","L04","KaNq8vjzJV5",NA,0,0,0,0.5,0,0,0,0.5
"c6f21029-8fde-41d5-a099-5bf40c8d97f7","M1","RWA","L04","Xcq8cPDrtJA",0.1705,0.1705,0,0,0,0,0,0,1
"c6f21029-8fde-41d5-a099-5bf40c8d97f7","M2","RWA","L04","Xcq8cPDrtJA",NA,0,0,0,0,0,0,0,1
"c7615c68-7686-463b-bdd7-26fa7d7201cd","M1","UGA","L06","JiVbXhqxqD2",0.44,0.44,NA,0,0,0,0,0,NA
"c7615c68-7686-463b-bdd7-26fa7d7201cd","M2","UGA","L06","JiVbXhqxqD2",0.47,0.47,0,0,0,0,0,0,1
"c7615c68-7686-463b-bdd7-26fa7d7201cd","M3","UGA","L06","JiVbXhqxqD2",NA,0,NA,0,0,0,0,0,NA
"c7e86b3a-687e-4653-8d10-1ca0ee9ba45e","M1","UGA","L02","WMFdhZg7RN5",0.31,0.31,0,0,0,0,0,1,1
"c7e86b3a-687e-4653-8d10-1ca0ee9ba45e","M2","UGA","L02","WMFdhZg7RN5",0.1,0.1,0,0,0,0,0,1,0
"c8611342-77ba-49cb-804c-bd3b862756b0","M1","GHA","L01","V42v2Qoi8j3",7.7,7.7,0,0,1,0,0,0,0
"c89ba34a-a0c8-4e10-9881-4604c6fef337","M1","GHA","L05","WX9WPcwEjJ9",NA,0,0,0.5,0,0,0,0.5,0
"c89ba34a-a0c8-4e10-9881-4604c6fef337","M2","GHA","L05","WX9WPcwEjJ9",NA,0,0,0,0,0,0,0,0
"c89ba34a-a0c8-4e10-9881-4604c6fef337","M3","GHA","L05","WX9WPcwEjJ9",NA,0,0,0,0,0,0,0.5,0.5
"c89ba34a-a0c8-4e10-9881-4604c6fef337","M4","GHA","L05","WX9WPcwEjJ9",NA,0,0,0,0,0,0,0,0
"c8a40ee3-2c34-4ee2-96c9-f04e5172a7c9","M1","UGA","L02","p7HQJGp7P14",0.44,0.44,0,0,0,0,0,0,1
"c8a40ee3-2c34-4ee2-96c9-f04e5172a7c9","M2","UGA","L02","p7HQJGp7P14",0.05,0.05,1,0,0,0,0,0,1
"c927b1a5-9513-4725-9e18-2ac1e2d53685","M1","GHA","L06","CTRQQXCQTVB",NA,0,1,0,0.5,0,0,1,0
"c927b1a5-9513-4725-9e18-2ac1e2d53685","M2","GHA","L06","CTRQQXCQTVB",0.33,0.33,1,0,0.5,0,0,1,NA
"c927b1a5-9513-4725-9e18-2ac1e2d53685","M3","GHA","L06","CTRQQXCQTVB",NA,0,0,0,0.5,0,0,NA,0
"c9f99a8b-b563-4e4d-9ddf-78e300057b79","M1","TZA","L03","JdnGCqPhcWB",0.9,0.9,1,0,1,0,0,0,0
"c9f99a8b-b563-4e4d-9ddf-78e300057b79","M2","TZA","L03","JdnGCqPhcWB",0.8,0.8,1,0,0,0,0,0,0
"c9f99a8b-b563-4e4d-9ddf-78e300057b79","M3","TZA","L03","JdnGCqPhcWB",3.1,3.1,0,0,0,0,0,0,0
"ca5dfa4b-df14-4a21-a08d-097a9528f20e","M1","GHA","L06","eYyzj3xgGn8",NA,0,0.5,0,1,0,0,1,0
"ca5dfa4b-df14-4a21-a08d-097a9528f20e","M2","GHA","L06","eYyzj3xgGn8",NA,0,0,0,0.5,0,0,1,0
"caad4289-c42d-4544-98e1-4158467cc2da","M1","UGA","L03","ve5Vid3J3j2",1.1,1.1,0,1,0,0,0,0,0
"caad4289-c42d-4544-98e1-4158467cc2da","M2","UGA","L03","ve5Vid3J3j2",0.21,0.21,0,0,0,0,0,0,0
"caad4289-c42d-4544-98e1-4158467cc2da","M3","UGA","L03","ve5Vid3J3j2",0.24,0.24,NA,0,0,0,0,0,NA
"caad4289-c42d-4544-98e1-4158467cc2da","M4","UGA","L03","ve5Vid3J3j2",0.17,0.17,0,1,0,0,0,0,0
"cb005802-6aaa-4be2-a4cd-8e4cb5ea446b","M1","UGA","L03","k6Z9D2Z16q9",0.83,0.83,NA,0,0,0,0,0,NA
"cb005802-6aaa-4be2-a4cd-8e4cb5ea446b","M2","UGA","L03","k6Z9D2Z16q9",1,1,NA,0,0,0,0,0,NA
"cb005802-6aaa-4be2-a4cd-8e4cb5ea446b","M3","UGA","L03","k6Z9D2Z16q9",NA,0,0,0,0,0,0,0,0
"cb005802-6aaa-4be2-a4cd-8e4cb5ea446b","M4","UGA","L03","k6Z9D2Z16q9",3.5,3.5,0,0,0,0,0,0,1
"cb030ff7-e3cd-4d1f-82f9-9d2e2d986b58","M1","GHA","L02","NZwEq9cA5VB",NA,0,0,0,1,0,0,1,0
"cb030ff7-e3cd-4d1f-82f9-9d2e2d986b58","M2","GHA","L02","NZwEq9cA5VB",NA,0,0,0,1,0,0,0,0
"cb440ab5-685f-4875-bd9b-7bc1316658f9","M1","UGA","L06","43RqATksCs8",1,1,0,0,1,0,0,0,1
"cb440ab5-685f-4875-bd9b-7bc1316658f9","M2","UGA","L06","43RqATksCs8",1.5,1.5,0,0,1,0,0,1,1
"cb440ab5-685f-4875-bd9b-7bc1316658f9","M3","UGA","L06","43RqATksCs8",0.18,0.18,NA,0,1,0,0,0,NA
"cb440ab5-685f-4875-bd9b-7bc1316658f9","M4","UGA","L06","43RqATksCs8",0.45,0.45,0,0,1,0,0,0,0.5
"cb440ab5-685f-4875-bd9b-7bc1316658f9","M5","UGA","L06","43RqATksCs8",NA,0,NA,0,1,0,0,0,NA
"cb9fe6d7-183c-4fa2-8c68-00a94e2e94fb","M1","GHA","L06","joFqVCsb215",2.7,2.7,0.5,0,0.5,0,0,0,0
"cbb0f8b0-7d0c-46f6-9cd5-c91ac6c5f7d0","M1","TZA","L20","mZbBzdZE8P5",3.3,3.3,0,1,0,0,0,1,0
"cbb0f8b0-7d0c-46f6-9cd5-c91ac6c5f7d0","M2","TZA","L20","mZbBzdZE8P5",1,1,0,1,0,0,0,1,0
"cbb0f8b0-7d0c-46f6-9cd5-c91ac6c5f7d0","M3","TZA","L20","mZbBzdZE8P5",7.9,7.9,1,0,0,0,0,0,0
"cbdd1c05-12ad-443a-89dd-446e25f13ed9","M1","GHA","L05","mKsBRiEXdL6",2.3649,2.3649,0,0,0.5,0,0,0,0
"cbdd1c05-12ad-443a-89dd-446e25f13ed9","M2","GHA","L05","mKsBRiEXdL6",2.1177,2.1177,0,0,0.5,0,0,0,0
"cbdd1c05-12ad-443a-89dd-446e25f13ed9","M3","GHA","L05","mKsBRiEXdL6",NA,0,0,0,0.5,0,0,0,0
"cbdd1c05-12ad-443a-89dd-446e25f13ed9","M4","GHA","L05","mKsBRiEXdL6",1.9941,1.9941,0,0.5,0,0,0,0.5,0
"cc5fbde8-1aa7-4b1e-8c38-6de1a72deb2b","M1","GHA","L01","EmjTzkKPcK4",45,45,0,0,1,0,0,0,0
"cc5fbde8-1aa7-4b1e-8c38-6de1a72deb2b","M2","GHA","L01","EmjTzkKPcK4",NA,0,0,0,1,0,0,1,0
"cc5fbde8-1aa7-4b1e-8c38-6de1a72deb2b","M3","GHA","L01","EmjTzkKPcK4",NA,0,0,0,1,0,0,0,0
"cc5fbde8-1aa7-4b1e-8c38-6de1a72deb2b","M4","GHA","L01","EmjTzkKPcK4",NA,0,0,0,1,0,0,0,1
"cc5fbde8-1aa7-4b1e-8c38-6de1a72deb2b","M5","GHA","L01","EmjTzkKPcK4",9.3,9.3,0,0,1,0,0,0,0
"cc71a4b5-b9a9-4d02-8ccd-8388004e6fc2","M1","RWA","L03","ydvLLQUM1wA",0.1799,0.1799,0,0,0,0,0,0,0
"cc71a4b5-b9a9-4d02-8ccd-8388004e6fc2","M2","RWA","L03","ydvLLQUM1wA",0.1303,0.1303,0.666666666666667,0,0,0,0,0,0
"cc774613-e5ec-4380-9bb2-64620205dc04","M1","TZA","L19","kDWcVHqaaf2",6.7,6.7,0,1,0,0,0,1,0
"cc774613-e5ec-4380-9bb2-64620205dc04","M2","TZA","L19","kDWcVHqaaf2",9.1,9.1,0,1,0,0,0,1,0
"cca38534-be3b-4ce3-9ea1-b66a1caf13c6","M1","GHA","L03","GDXUCUdQZB6",NA,0,0,0,0,0,0,0,1
"cca38534-be3b-4ce3-9ea1-b66a1caf13c6","M2","GHA","L03","GDXUCUdQZB6",1.3251,1.3251,0,1,0,0,0,1,1
"cca38534-be3b-4ce3-9ea1-b66a1caf13c6","M3","GHA","L03","GDXUCUdQZB6",2.4168,2.4168,0,1,0,0,0,0,1
"ccbf8493-3532-4b8f-af36-abb39d268a30","M1","TZA","L11","SqBCN18ii19",0.7,0.7,1,0,1,0,0,1,0.5
"cda42b94-695c-41e1-b3d7-de6ffbb82b5d","M1","GHA","L05","nMZQwMPqKU4",0.3136,0.3136,1,0,0,0,0,0,0
"ce5b9361-c1f7-469e-a8ad-837b86414186","M1","UGA","L04","z9PS7Qjy5L2",0.16,0.16,1,0,0,0,0,0,0.5
"ce5b9361-c1f7-469e-a8ad-837b86414186","M2","UGA","L04","z9PS7Qjy5L2",0.19,0.19,0,0,0,0,0,0,0.5
"ce5b9361-c1f7-469e-a8ad-837b86414186","M3","UGA","L04","z9PS7Qjy5L2",0.243,0.243,0,1,0,0,0,0,0
"ce5b9361-c1f7-469e-a8ad-837b86414186","M4","UGA","L04","z9PS7Qjy5L2",NA,0,0.5,0,0,0,0,0,0.5
"ce5b9361-c1f7-469e-a8ad-837b86414186","M5","UGA","L04","z9PS7Qjy5L2",NA,0,0.5,0,0,0,0,0,0
"cefb6515-e4dd-43d8-8263-c167750cbc53","M1","RWA","L06","CGeuGzTDPV5",0.0967,0.0967,1,0,0,0,0,0,0
"cefb6515-e4dd-43d8-8263-c167750cbc53","M2","RWA","L06","CGeuGzTDPV5",0.1618,0.1618,0,0,0,0,0,0,0
"cf062afc-bd57-4596-8f62-e17035bd366a","M1","RWA","L04","YDokUMGBos2",0.0588,0.0588,0,0,0,0,0,0,0.5
"cf798824-d2ae-4b89-b775-2c73a0da6597","M1","UGA","L07","x3KJboY4Wn4",0.37,0.37,1,0,0,0,0,0,0.75
"cf798824-d2ae-4b89-b775-2c73a0da6597","M2","UGA","L07","x3KJboY4Wn4",0.5,0.5,0,0,0,0,0,0,0
"cf798824-d2ae-4b89-b775-2c73a0da6597","M3","UGA","L07","x3KJboY4Wn4",1.48,1.48,NA,NA,NA,NA,NA,NA,NA
"cf798824-d2ae-4b89-b775-2c73a0da6597","M4","UGA","L07","x3KJboY4Wn4",NA,0,0,0,0,0,0,0,0
"cf864127-b108-4429-acf1-1442a0adfa48","M1","UGA","L06","i5k7QWkLJw8",0.48,0.48,NA,NA,NA,NA,NA,NA,NA
"cf864127-b108-4429-acf1-1442a0adfa48","M2","UGA","L06","i5k7QWkLJw8",1.03,1.03,0,1,0,0,0,0,0.5
"cf864127-b108-4429-acf1-1442a0adfa48","M3","UGA","L06","i5k7QWkLJw8",0.97,0.97,0,0,0,0,NA,NA,1
"cf864127-b108-4429-acf1-1442a0adfa48","M4","UGA","L06","i5k7QWkLJw8",1.58,1.58,NA,0,0,0,0,0,NA
"cf864127-b108-4429-acf1-1442a0adfa48","M5","UGA","L06","i5k7QWkLJw8",1.9,1.9,NA,0,0,0,0,0,NA
"cfb103df-cfd6-49a2-98cb-27854f793694","M1","RWA","L06","JYjBoTCdte4",0.1374,0.1374,1,0,0,0,0,0,0
"cfb103df-cfd6-49a2-98cb-27854f793694","M2","RWA","L06","JYjBoTCdte4",0.1224,0.1224,0,0.5,0,0,1,0.5,0.5
"cfb103df-cfd6-49a2-98cb-27854f793694","M3","RWA","L06","JYjBoTCdte4",NA,0,0,0,0,0,0,0,0
"cff0cad5-55f6-43e8-88f6-98b87f4338ac","M1","RWA","L04","iV8EbG17vX2",0.0795,0.0795,0,0,0,0,0,0,1
"cff0cad5-55f6-43e8-88f6-98b87f4338ac","M2","RWA","L04","iV8EbG17vX2",0.0285,0.0285,0,0,0,0,0,0,0
"d0023186-dde3-4943-9fc2-5a4fe3015351","M1","TZA","L20","RbeUER44T9B",4.9,4.9,0,0,1,0,0,0,0
"d0023186-dde3-4943-9fc2-5a4fe3015351","M2","TZA","L20","RbeUER44T9B",2.4,2.4,0,0,0,0,0,0,0
"d0023186-dde3-4943-9fc2-5a4fe3015351","M3","TZA","L20","RbeUER44T9B",4.8,4.8,0,0,0,0,0,0,0
"d026ab32-fc22-4d0c-81b6-488e7d5d1974","M1","TZA","L22","X9YiaEDanB7",1.1,1.1,0,0,0,0,0,0,0
"d026ab32-fc22-4d0c-81b6-488e7d5d1974","M2","TZA","L22","X9YiaEDanB7",0.41,0.41,1,0,0,0,0,0,0
"d0a5fee8-c6e6-4b96-a169-37cc92963083","M1","RWA","L07","vC1xGx4WFW",0.2981,0.2981,0,1,0,0,0,1,0
"d0a5fee8-c6e6-4b96-a169-37cc92963083","M2","RWA","L07","vC1xGx4WFW",3.4547,3.4547,0,0,0,0,0,0,0.5
"d0a5fee8-c6e6-4b96-a169-37cc92963083","M3","RWA","L07","vC1xGx4WFW",0.3057,0.3057,0,0,0,0,0,0.5,0
"d0a9b68e-ca31-4ddf-bac3-826680404b7e","M1","UGA","L04","UKqsMYWu6S2",0.3,0.3,0.666666666666667,0.5,0,0,0,0,0
"d0a9b68e-ca31-4ddf-bac3-826680404b7e","M2","UGA","L04","UKqsMYWu6S2",0.24,0.24,0,0,0,0,0,0,0
"d0a9b68e-ca31-4ddf-bac3-826680404b7e","M3","UGA","L04","UKqsMYWu6S2",NA,0,0,0,0,0,NA,NA,0
"d0a9b68e-ca31-4ddf-bac3-826680404b7e","M4","UGA","L04","UKqsMYWu6S2",NA,0,0,0,0,0,0,0.5,0
"d0a9b68e-ca31-4ddf-bac3-826680404b7e","M5","UGA","L04","UKqsMYWu6S2",NA,0,0,0.5,0,0,0,0,0
"d0a9b68e-ca31-4ddf-bac3-826680404b7e","M6","UGA","L04","UKqsMYWu6S2",0.47,0.47,NA,0,0,0,0,0,NA
"d0adb685-9e9f-4338-b161-f3fadb77b43f","M1","GHA","L02","ArjKWQXjiQ2",1.7498,1.7498,0,0,1,0,0,1,0
"d11e23bc-55a0-4891-bfda-b2da034ed560","M1","GHA","L03","nLAqDVxLW42",4.452,4.452,0,1,0,0,0,1,0
"d11e23bc-55a0-4891-bfda-b2da034ed560","M2","GHA","L03","nLAqDVxLW42",5.506,5.506,0,0,0.5,0,0,1,0
"d11e23bc-55a0-4891-bfda-b2da034ed560","M3","GHA","L03","nLAqDVxLW42",NA,0,0,0,0,0,0,0,0
"d11e23bc-55a0-4891-bfda-b2da034ed560","M4","GHA","L03","nLAqDVxLW42",NA,0,NA,NA,NA,NA,NA,NA,NA
"d11e23bc-55a0-4891-bfda-b2da034ed560","M5","GHA","L03","nLAqDVxLW42",2.351,2.351,0,0,0,0,NA,0,0
"d141c054-6761-4ee8-9eb4-ac91e0e5596c","M1","GHA","L04","dSafpBy1bV9",1.5,1.5,0,0,0.5,0,0,0,0
"d18f8d52-c476-43a9-8030-eb7d06269533","M1","RWA","L02","TSZ8yp6UEy4",0.0626,0.0626,0,0,0,0,0,0,0.5
"d18f8d52-c476-43a9-8030-eb7d06269533","M2","RWA","L02","TSZ8yp6UEy4",NA,0,0,0,0,0,0,0,0.5
"d1ce23c5-28de-4021-8038-44348d100196","M1","TZA","L20","EhEwHyqcgE7",0.5,0.5,0,0,0,0,0,0,0
"d1ce23c5-28de-4021-8038-44348d100196","M2","TZA","L20","EhEwHyqcgE7",3.7,3.7,0,0,1,0,0,0,0
"d24c4993-d93d-48af-a0fd-1902de029171","M1","TZA","L10","raKhngAMuK5",3.9,3.9,1,0,1,0,0,0,0
"d24cc455-06ba-4297-ab98-1097bff5c768","M1","TZA","L18","GZButysJgS4",5.6,5.6,1,0,1,0,1,1,1
"d28f84cc-0445-431b-b1d6-385239f2e7df","M1","TZA","L11","8bfdq81qVM8",0.3,0.3,1,0,0,0,0,1,0
"d28f84cc-0445-431b-b1d6-385239f2e7df","M2","TZA","L11","8bfdq81qVM8",1.4,1.4,1,0,1,0,0,1,0
"d28f84cc-0445-431b-b1d6-385239f2e7df","M3","TZA","L11","8bfdq81qVM8",0.5,0.5,0,0,0,0,0,0,0
"d28f84cc-0445-431b-b1d6-385239f2e7df","M4","TZA","L11","8bfdq81qVM8",0.5,0.5,1,0,1,0,0,1,0
"d2bec959-2221-47a4-9936-8367626b6ab1","M1","UGA","L06","mpqcPSFDpCB",1.08,1.08,0,0.5,0,0,0,0,0
"d2bec959-2221-47a4-9936-8367626b6ab1","M2","UGA","L06","mpqcPSFDpCB",0.35,0.35,0,0.5,0,0,0,0,0
"d2bec959-2221-47a4-9936-8367626b6ab1","M3","UGA","L06","mpqcPSFDpCB",NA,0,0,0.5,0,0,0,0,0
"d3fefa08-99b0-4084-ba99-54c35261ac0b","M1","UGA","L06","XBSg6BUGH3",NA,0,0,0,0,0,0,0,0.5
"d3fefa08-99b0-4084-ba99-54c35261ac0b","M2","UGA","L06","XBSg6BUGH3",0.4,0.4,0,0,0.5,0,0,0,0
"d3fefa08-99b0-4084-ba99-54c35261ac0b","M3","UGA","L06","XBSg6BUGH3",NA,0,0,0,0,0,0,0,0
"d429403a-c2c9-43d1-a83c-9a5645e1c2ae","M1","GHA","L03","1YyZC8Zyxy7",0.5662,0.5662,0,0,0,0,0,0,0
"d429403a-c2c9-43d1-a83c-9a5645e1c2ae","M2","GHA","L03","1YyZC8Zyxy7",1.2015,1.2015,0,0.5,0,0,0,1,0
"d4fb9af4-ce82-4a48-bf6c-a442df14e548","M1","UGA","L03","4mjZfGs3Aw",0.31,0.31,0,0,0,0,0,0,0
"d4fb9af4-ce82-4a48-bf6c-a442df14e548","M2","UGA","L03","4mjZfGs3Aw",0.28,0.28,1,0,0,0,0,0,0
"d4fb9af4-ce82-4a48-bf6c-a442df14e548","M3","UGA","L03","4mjZfGs3Aw",0.5,0.5,NA,0,0,0,0,0,NA
"d4fb9af4-ce82-4a48-bf6c-a442df14e548","M4","UGA","L03","4mjZfGs3Aw",0.7,0.7,1,0,0,0,0,0,0
"d4fb9af4-ce82-4a48-bf6c-a442df14e548","M5","UGA","L03","4mjZfGs3Aw",NA,0,NA,0,0,0,0,0,NA
"d506f4fe-85a2-44b7-bb85-169b5cf7fc89","M1","RWA","L04","cuVuG6WmhC5",0.283,0.283,0,0,0,0,0,0,1
"d506f4fe-85a2-44b7-bb85-169b5cf7fc89","M2","RWA","L04","cuVuG6WmhC5",0.0544,0.0544,0,0,0,0,0,0,1
"d51b90d5-7acc-49f1-95f4-0ab13f7fe0a0","M1","GHA","L01","qqEgat4rGk9",1,1,0,0,1,0,0,0,0
"d51b90d5-7acc-49f1-95f4-0ab13f7fe0a0","M2","GHA","L01","qqEgat4rGk9",2.8,2.8,0,0,1,0,0,1,0
"d55374a8-49e6-49c2-be8a-55cf08b18e65","M1","TZA","L22","mzUJUxpe7c4",NA,0,0,0,1,0,0,0,0
"d55374a8-49e6-49c2-be8a-55cf08b18e65","M2","TZA","L22","mzUJUxpe7c4",1.2,1.2,0,0,1,0,0,0,0
"d55374a8-49e6-49c2-be8a-55cf08b18e65","M3","TZA","L22","mzUJUxpe7c4",0.3,0.3,0,0,1,0,0,0,0
"d574bdc8-548e-480d-a1e5-5a13c0b9fadc","M1","RWA","L02","Az5BDLdFCQB",0.8275,0.8275,0,0,0,0,0,0,0
"d574bdc8-548e-480d-a1e5-5a13c0b9fadc","M2","RWA","L02","Az5BDLdFCQB",0.2214,0.2214,0,0,0,0,0,0,0
"d574bdc8-548e-480d-a1e5-5a13c0b9fadc","M3","RWA","L02","Az5BDLdFCQB",NA,0,0,1,0,0,0,1,0.5
"d61e68d7-327f-4629-a6d8-60cf22c6223e","M1","RWA","L01","wy7axJB9t4A",0.0715,0.0715,0,0,0,0,0,0.5,1
"d61e68d7-327f-4629-a6d8-60cf22c6223e","M2","RWA","L01","wy7axJB9t4A",0.478,0.478,0,0,0,0,0,0,0
"d61e68d7-327f-4629-a6d8-60cf22c6223e","M3","RWA","L01","wy7axJB9t4A",0.478,0.478,0,0,0,0,0,0,0
"d6b15147-785a-4925-9dde-9674d1c5b436","M1","TZA","L22","fxSB64jdaSA",0.7,0.7,0,0,0,0,0,0,0
"d6b15147-785a-4925-9dde-9674d1c5b436","M2","TZA","L22","fxSB64jdaSA",2.3,2.3,0,0,0,0,0,0,0
"d6f5fccf-36c6-484c-80e1-d41cc8c6dffe","M1","GHA","L02","go6Ch5Km3k7",3.2772,3.2772,0,0,1,0,0,1,0
"d6f5fccf-36c6-484c-80e1-d41cc8c6dffe","M2","GHA","L02","go6Ch5Km3k7",4.9432,4.9432,0,0,0,0,0,0,0
"d6f5fccf-36c6-484c-80e1-d41cc8c6dffe","M3","GHA","L02","go6Ch5Km3k7",NA,0,0,0,0,0,0,0,0
"d6f5fccf-36c6-484c-80e1-d41cc8c6dffe","M4","GHA","L02","go6Ch5Km3k7",NA,0,0,0,0,0,0,0,0
