"Household.ID","Round","survey_uuid","Country","Landscape..","income_own","income_wage","income_crops","income_perm_crop","income_lvstk_byprod","income_byprod","income_lvstk","cost_seeds","cost_org_fert","cost_syn_fert","cost_pesticide","Total_Income","AgIncome","NonAgIncome","AgInvestments"
"NpVRwZSF9A9","1","ad6d286d-f2bc-4474-b436-a7b58fd8ad0b","RWA","L06",0,667500,75500,116500,0,0,270000,2250,0,0,0,1129500,462000,667500,2250
"NpVRwZSF9A9","2","71d7e937-1d2d-46ac-ac27-6c6ff42fab6a","RWA","L06",0,730000,79900,79900,0,36000,250000,4000,0,0,0,1175800,445800,730000,4000
"Nq4M7PWJPS","1","55c4ee05-67f2-4dbb-a07e-b2cb0954f605","RWA","L01",360000,0,3000,0,1200,0,-1200,9200,0,0,1000,363000,3000,360000,10200
"Nq4M7PWJPS","2","1fce6adc-248d-41e2-a8af-110fd465b05a","RWA","L01",360000,0,12000,4000,0,0,210000,3000,0,0,1000,586000,226000,360000,4000
"NqtNJxp3qaB","1","e66cfe76-3177-4a40-81ba-1c347432e618","GHA","L04",0,0,70,0,0,0,0,40,0,0,32,70,70,0,72
"NqznyHy6N16","1","f5693b89-4b92-455e-9e06-11d2fea6e78d","RWA","L07",0,60000,9500,0,0,0,0,2700,0,0,0,69500,9500,60000,2700
"Nt5ok1nPNM7","1","83a4a6f1-492c-480e-a2b8-2982c9c37f4c","TZA","L03",782142.9,0,0,0,4000,0,0,800,0,0,3000,786142.9,4000,782142.9,3800
"nUikVE2njA5","1","9246b633-f0bd-4337-afa8-8c1fb70bb623","RWA","L04",0,182500,5000,0,0,0,0,12200,0,0,0,187500,5000,182500,12200
"Ny58V5eghz7","1","9b1408d5-d5f6-45e0-800a-976a12df4414","GHA","L02",0,0,8890,0,0,0,-5,0,0,1000,440,8885,8885,0,1440
"nYHDrtr9BkA","1","07021066-ad90-4243-8381-dd6d3bad0aa9","GHA","L06",0,1680,1225,0,0,0,200,300,0,150,105,3105,1425,1680,555
"nZ3uwA7syq7","1","91e2fe4b-b522-4b8e-bbad-d635893f337f","TZA","L10",0,3650000,12000,0,3300,0,0,0,0,0,0,3665300,15300,3650000,0
"NZwEq9cA5VB","1","cb030ff7-e3cd-4d1f-82f9-9d2e2d986b58","GHA","L02",0,0,2750,0,0,0,2680,230,0,56,219,5430,5430,0,505
"NZwEq9cA5VB","1","bdc49eb4-d51d-48e5-b875-c13c79f4b752","GHA","L02",0,0,2750,0,0,0,2680,230,0,56,219,5430,5430,0,505
"o1aKSCrDRMB","1","05b1f598-f18d-41bc-b666-801fb155af0c","GHA","L05",420,0,1816,5313,0,0,0,0,0,0,15,7549,7129,420,15
"o1P6K2wcxu7","1","14994f73-4539-4af7-94f0-1336a41c151a","GHA","L05",0,0,880,1440,0,880,0,0,0,0,48,3200,3200,0,48
"ob6Go1epkY4","1","6cbbc06c-302c-4b5e-8e2e-8dffbd0d351b","RWA","L07",0,876000,0,2500,2400,0,0,0,0,0,0,880900,4900,876000,0
"oDSCEcXBzq3","1","344474f4-cc2a-40df-bfb6-e32b7bc650ae","TZA","L18",730000.04,11862500,0,0,4500,0,0,NA,NA,NA,NA,12597000.04,4500,12592500.04,0
"oGAiiS5KTH6","1","368a13b5-a45c-4966-a14c-50addf9b4508","GHA","L03",0,0,8950,0,0,0,0,0,0,2400,975,8950,8950,0,3375
"oimuabaAoj4","1","76414348-52be-4d77-aa91-9d1d739275a9","UGA","L03",0,4825000,0,2100000,2940000,0,2040000,235300,0,0,144000,11905000,7080000,4825000,379300
"oJSmP1FYvbB","1","0972f007-16e6-402c-9c03-e09644dff0a5","GHA","L02",0,0,630,0,0,0,0,0,0,120,36,630,630,0,156
"ome4ka94t7","1","50e690ba-3bc2-49fb-b348-ab6f3945ec8a","UGA","L01",0,1800000,0,250000,0,0,0,0,0,0,0,2050000,250000,1800000,0
"onVKoJG2AfA","1","4171e4d6-69a1-4bff-8bd3-a20655a45c14","TZA","L03",0,0,0,0,0,0,220000,24000,0,0,4000,220000,220000,0,28000
"onwJq3WmHg2","1","1e37f84e-54f2-49e0-94b9-e3f4dd7b0dc6","TZA","L18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"oSahYBywkW2","1","182a1f2a-e976-4881-ab88-d822ce76eca2","RWA","L03",0,292000,0,8000,0,0,12000,4000,0,0,0,312000,20000,292000,4000
"p5n6hjGyeL","1","7b112015-6aed-4366-95ef-5e3a9691883e","TZA","L10",0,2848000,0,0,2000,0,82000,0,0,0,0,2932000,84000,2848000,0
"P6yZhzEGVc6","1","deabcd8d-8f89-47cd-9840-dbd6d63d125a","GHA","L04",0,0,350,0,0,0,0,800,0,0,0,350,350,0,800
"p7HQJGp7P14","1","c8a40ee3-2c34-4ee2-96c9-f04e5172a7c9","UGA","L02",260714.3,2372500,0,3e+05,126000,0,0,33000,0,0,0,3059214.3,426000,2633214.3,33000
"pAiSMicbJb9","1","e10d4b6c-1dc1-4a03-bed7-56c40c8ab501","TZA","L20",0,0,1250000,0,2303000,0,60000,0,0,0,10000,3613000,3613000,0,10000
"pcKda2i8vd5","1","70a2ce8c-39b8-4d42-9365-24df5cbe2396","TZA","L19",0,3650000,8e+05,0,0,0,16000,0,0,0,5000,4466000,816000,3650000,5000
"pdf1PrAkhV","1","f6837d6d-d23c-455d-8505-4f5eddace70a","GHA","L05",0,0,2100,4200,0,0,0,0,0,0,36,6300,6300,0,36
"pEa2FhYEyQ2","1","42cc9719-4689-4543-af46-2bf8341c93fd","GHA","L02",0,0,550,0,0,0,185,182.5,0,0,60,735,735,0,242.5
"pfmDHWctSE3","1","292fd82c-5229-4371-9f3e-abcec62e95a3","UGA","L03",0,1825000,0,120000,0,0,15000,2400,0,0,0,1960000,135000,1825000,2400
"PGN47oqwcT6","1","aca8eac8-ea78-4877-9ea7-8c0eabb5a714","RWA","L06",0,511000,32000,57000,0,23500,23000,0,0,0,0,646500,135500,511000,0
"PGN47oqwcT6","2","8bfb1da1-ca42-43f5-b465-f90c88e58dff","RWA","L06",0,438000,160000,160000,0,0,230000,1000,0,0,0,988000,550000,438000,1000
"phfDZ3p9QE5","1","d7336a5d-3354-4212-94aa-17fe364b4f0c","GHA","L03",0,0,6300,0,0,0,0,100,0,120,20,6300,6300,0,240
"piP7A67YkU7","1","54b011ef-214d-4797-ad5e-bed91922c285","TZA","L11",0,0,1160000,0,0,0,50000,0,0,1e+05,0,1210000,1210000,0,1e+05
"pKpxx6da5u6","1","6d2c6325-46b9-42cc-b611-5e4194826b24","GHA","L04",NA,NA,2825.5,2825.5,0,3400,0,0,0,0,320,9051,9051,0,320
"pMDUa1EHvb","1","669630f9-da20-47ab-ac7b-02ae783eb800","UGA","L06",0,0,380000,117500,25000,0,65000,0,0,0,20000,587500,587500,0,20000
"PnQa2dKYkK6","1","1a126b75-e6ff-495b-81d6-5d7c8897540d","TZA","L19",0,4275714.52,0,0,0,0,0,NA,NA,NA,NA,4275714.52,0,4275714.52,0
"PpJDFyaTPe6","1","fb140c3b-6bb2-449b-a293-2bbf169dbc72","GHA","L05",0,0,17050,17050,0,0,0,0,0,0,0,34100,34100,0,0
"PrddN7Eh7v3","1","42b9f47d-56a0-402a-8fc5-2dbee16ac477","TZA","L20",0,0,35000,0,0,0,50000,12500,0,0,0,85000,85000,0,12500
"PuLRmEWBe78","1","68790e4c-7379-4505-bc79-7e1b9967a4cb","TZA","L20",1042857.2,0,1690000,0,0,0,0,0,0,308000,36000,2732857.2,1690000,1042857.2,344000
"PXb5NT8y8n6","1","dd450763-c5be-407d-a2f8-764a2fbaa494","GHA","L01",0,0,1480,0,0,0,470,50,0,150,97,1950,1950,0,297
"pxqThuNPrG","1","86c55f4b-47b2-4f4f-b888-e4210771c822","TZA","L20",0,3650000,1265000,0,0,0,295000,20000,0,0,72000,5210000,1560000,3650000,92000
"PxqUsT3Kg39","1","484efb94-7ff7-4904-ad18-f1f0492a0723","UGA","L07",0,2737500,15000,0,0,0,18000,34000,0,0,0,2770500,33000,2737500,34000
"pYrS9Lnoio5","1","fff00404-337e-4b68-baaf-33a279446a8b","RWA","L06",0,0,0,0,0,12000,0,0,0,0,0,12000,12000,0,0
"pYrS9Lnoio5","2","5c4ee54e-0013-4a41-9d32-22800b17f12f","RWA","L06",0,0,0,0,0,0,1e+05,0,0,0,0,1e+05,1e+05,0,0
"PZ5Q2bVsEX8","1","f31a6696-ad51-479b-b474-c4809be17ef1","TZA","L10",0,3650000,0,0,6600,0,57000,40000,0,0,0,3713600,63600,3650000,40000
"Q12jo3rceY8","1","c4dae785-5380-45f7-b387-cdcca5356ffa","UGA","L02",0,0,0,50000,0,0,0,12500,0,0,0,50000,50000,0,12500
"Q6XjbVrPyy9","1","6b679ece-2448-4d04-848e-c0c947200f53","TZA","L22",0,0,160000,0,0,0,24000,0,0,0,0,184000,184000,0,0
"qaB9PRByhQ7","1","3cf81a41-695e-487d-b26b-5f8e92f98614","GHA","L03",600,0,24850,0,0,0,176,0,0,1260,210,25626,25026,600,1470
"qAcLcu8zBx5","1","a541f8ba-0503-413f-a162-739bb2349089","GHA","L04",0,4692.8574,0,0,0,0,0,0,0,0,0,4692.8574,0,4692.8574,0
"qAcLcu8zBx5","1","36d10222-02fe-4063-b0df-1873759c9401","GHA","L04",0,4692.8574,0,0,0,0,0,0,0,0,0,4692.8574,0,4692.8574,0
"Qapm2uWHFt5","1","2e27e18e-3657-415d-9aeb-5bb8499fe273","TZA","L22",0,0,75000,0,0,0,70000,0,0,0,0,145000,145000,0,0
"qBummgzDBd8","1","0207b89d-1f9e-4e49-ab52-23cc4e68a3de","TZA","L10",0,0,0,0,0,0,0,0,0,0,7500,0,0,0,7500
"QFh29fHsCvA","1","8c32db38-74db-42ea-b62a-b2327011f10c","GHA","L05",0,0,18776,34063,0,0,800,0,0,0,898,53639,53639,0,898
"qG2u89ePnM3","1","e63f9ee9-c5e5-4469-a38a-95a80b0f306b","GHA","L01",600,0,0,0,0,0,0,0,0,0,48,600,0,600,48
"qGGstvM2E46","1","35db4163-4eaf-4dae-ba49-312e4146bcef","UGA","L07",0,0,120000,0,0,0,245000,2000,0,0,0,365000,365000,0,2000
"qie8QYVB3s6","1","f8bb9d75-af1e-44fd-8e3e-ceb48b719afa","GHA","L04",0,3600,0,0,0,0,0,170,0,0,0,3600,0,3600,170
"QJMME7KeMn","1","886d9f40-46c9-4de6-ad9d-88a8d276ceed","UGA","L02",0,0,0,3e+05,0,0,30000,0,0,0,0,330000,330000,0,0
"qKTwmCQoWz5","1","12f6b3d6-7910-43b8-a733-b7e74ebd1d02","TZA","L22",1042857.2,2880000,0,0,6000,0,140000,0,0,0,0,4068857.2,146000,3922857.2,0
"QLDaeeq1A6A","1","7e1c418a-43ad-46cf-802e-81167036a8fc","RWA","L06",0,1095000,110000,116600,8000,7000,40500,2500,18000,1560,0,1377100,282100,1095000,22060
"QLDaeeq1A6A","2","89dc1422-22b2-4e4a-bf43-16681e75a1d8","RWA","L06",0,657000,15000,75000,0,6000,0,1000,10500,0,0,753000,96000,657000,11500
"QNH5zfmLt2B","1","871336b3-e220-417d-877e-bd99c287a62c","GHA","L06",0,0,700,2400,0,0,255,0,0,0,0,3355,3355,0,0
"QnVf7PaErv","1","82174ffd-3f18-43b3-b74b-ba477e9440f3","TZA","L19",0,3650000,65000,0,0,0,0,0,0,0,0,3715000,65000,3650000,0
"QokjJw6sDKB","1","62a3934b-f68a-4921-9382-45577b8fd7fc","TZA","L20",0,25550000,420000,0,3000,0,28000,0,0,0,0,26001000,451000,25550000,0
"qP3BigSRj28","1","134775ac-8356-4f83-8cde-1f42be37b881","TZA","L10",0,0,0,0,0,0,1e+05,0,0,32000,0,1e+05,1e+05,0,32000
"QP58gEJbLF8","1","e44da653-d624-4232-91d7-f4e41ea7177a","UGA","L07",0,1095000,8000,0,1500,0,312000,6000,0,0,0,1416500,321500,1095000,6000
"qqEgat4rGk9","1","d51b90d5-7acc-49f1-95f4-0ab13f7fe0a0","GHA","L01",0,0,0,0,0,0,0,0,0,0,72,0,0,0,72
"Qrakmh9TAb7","1","ecc57c47-9bb2-488f-aed9-930e8c457c35","TZA","L20",1042857.2,6e+05,1100000,0,0,0,0,0,0,0,50000,2742857.2,1100000,1642857.2,50000
"QT4VeJxXHv4","1","3738c2ee-eb99-494e-998d-7c03e1be9afb","UGA","L02",0,1080000,1839000,7e+05,0,0,0,150000,0,0,17000,3619000,2539000,1080000,167000
"QUACw1VqWL2","1","455bde95-d8e5-4773-9aab-ea02b4c0fccf","RWA","L01",360000,420000,6750,82000,0,0,151000,16700,0,0,0,1019750,239750,780000,16700
"QUACw1VqWL2","2","e2b51794-c024-4783-b02f-d4cc5c2dfd86","RWA","L01",60000,0,47000,53000,0,0,0,4200,0,0,0,160000,1e+05,60000,4200
"QuoaS1YaSX9","1","a50f975e-7a21-44a2-abed-c2255403b227","TZA","L11",0,5214286,73000,0,0,0,5e+05,0,0,54000,0,5787286,573000,5214286,54000
"QVFH5ibEfX","1","b1b055dd-d2eb-4364-9c1b-814d21055f04","TZA","L20",0,1825000,0,0,0,0,20000,21000,0,0,0,1845000,20000,1825000,21000
"qy7poFPTo22","1","3d31dbaa-bb42-49a4-ae41-322b5dbc71a9","GHA","L01",0,0,520,0,0,0,0,0,0,0,120,520,520,0,120
"QybMet9zZh8","1","e5908c92-42ba-4e1e-b919-fdc5521e154b","UGA","L06",0,0,14220000,112000,0,0,6e+05,875000,0,0,40000,14932000,14932000,0,915000
"QYtwXPgNBa3","1","1b145178-e98f-4217-898f-2c0eee3b9014","GHA","L05",0,14400,960,830,0,0,0,0,0,0,0,16190,1790,14400,0
"R24vZdb6HQ7","1","f54190c7-e6b4-4b06-a6c9-3b77cb0cc538","GHA","L06",3000,7200,850,2800,0,0,8050,900,0,0,120,21900,11700,10200,1020
"r4YWWf5e5x3","1","1b895cb6-3725-4946-8c3f-cdcc031afc00","UGA","L03",1200000,0,25000,0,0,0,1400000,0,0,0,8000,2625000,1425000,1200000,8000
"R5nJaf2Sop9","1","07c3b205-0358-4051-83dc-a5730b04e1d1","RWA","L06",0,417142.88,64000,64000,0,0,0,3000,0,0,0,545142.88,128000,417142.88,3000
"R5nJaf2Sop9","2","e916a72c-b1fe-4aa7-a9e1-017585cdb2a3","RWA","L06",0,0,116000,92500,0,85000,0,2700,0,0,0,293500,293500,0,2700
"r8r378XZhzA","1","4d6c8186-21f9-43f5-b6b3-da289fb430b3","UGA","L03",840000,0,0,30000,0,0,0,0,0,0,20000,870000,30000,840000,20000
"R9DTr4peJNA","1","5e5ff760-0102-4ebc-8637-df393853ab85","RWA","L06",0,0,1000,15000,1700,0,140000,12350,0,500,0,157700,157700,0,12850
"rai72yodTZ7","1","63f24978-c5f4-4937-bcd3-1601fb223490","TZA","L03",0,6e+05,0,0,0,0,0,8000,0,0,0,6e+05,0,6e+05,8000
"RbeUER44T9B","1","d0023186-dde3-4943-9fc2-5a4fe3015351","TZA","L20",0,0,0,0,0,0,222000,0,0,0,25000,222000,222000,0,25000
"RCuAWjMUBmA","1","767f87fe-26d0-43a0-9ebf-eadaae027d7f","RWA","L01",0,294000,22750,50600,0,0,10000,2400,0,0,0,377350,83350,294000,2400
"RCuAWjMUBmA","2","48cdc276-6b83-41a6-b4da-ae907c0ac370","RWA","L01",0,474500,4800,0,0,0,28000,1600,0,0,0,507300,32800,474500,1600
"reM7upJxET6","1","bcc86d98-9f9e-4e0c-9642-50d9c57cb3de","GHA","L06",1042.8572,0,0,0,0,0,318,0,0,0,36,1360.8572,318,1042.8572,36
"reM7upJxET6","1","afb54e45-904d-470d-b3e9-8aaa24e5ae73","GHA","L06",1042.8572,0,0,0,0,0,318,0,0,0,36,1360.8572,318,1042.8572,36
"rfcJhQz5u38","1","38f6e245-c897-407f-a572-3eb15ace00bf","GHA","L04",NA,NA,325,0,0,0,200,220,26.4,0,262,525,525,0,508.4
"RfzDYcp8cy2","1","341a1362-a0d6-46c0-a972-d997c9050f0a","TZA","L22",0,3288000,0,0,30000,0,3e+05,0,0,0,60000,3618000,330000,3288000,60000
"rkEPTagLmF8","1","e015f609-ad2a-4224-bb88-dbd0a6c623ef","RWA","L04",0,0,59000,175000,4500,0,703500,13000,0,0,0,942000,942000,0,13000
"RkxgfouGkY6","1","ef8e24f5-6cfe-48d0-ba94-d6758b8a96fd","GHA","L02",4171.4288,0,3520,0,0,0,330,280,0,0,169,8021.4288,3850,4171.4288,449
"rMuY6Uj3iMy","1","3dab1534-f736-4189-bd50-853e1be6ad44","UGA","L03",365000.02,1564285.8,0,0,15000,0,160000,0,0,0,0,2104285.82,175000,1929285.82,0
"Rmvq4s33Ev8","1","d9a3cb75-02e9-4ef0-b9c8-678af1c7f699","TZA","L10",2400000,0,0,0,0,0,1020000,0,0,0,0,3420000,1020000,2400000,0
"RnembMKrW72","1","37681739-b7d8-4b20-b004-8a777ee1d4ef","UGA","L03",0,2295000,270000,80000,0,0,0,0,0,0,7500,2645000,350000,2295000,7500
"RnWd36XhwD2","1","4203cf24-980e-4f58-b38b-d08b985a3a36","TZA","L11",0,0,28000,30000,0,0,-720000,0,0,150000,0,-662000,-662000,0,150000
"rP7DxqhNrW3","1","11d2d999-e838-49da-beb1-b40ef9ea2a71","RWA","L03",0,1311000,0,12000,0,0,30000,0,0,0,0,1353000,42000,1311000,0
"rQmTKtJ2h92","1","64f4193a-eeb7-46cf-8626-9b7ba322734f","RWA","L03",0,511000,0,0,0,0,0,11000,0,0,0,511000,0,511000,11000
"rR4rphkhyt6","1","8d125c4b-0da8-4dd3-a648-a017dd0d2441","UGA","L01",1355714.36,0,126000,1000,2200,0,0,0,0,0,0,1484914.36,129200,1355714.36,0
"rrTcscTcWH","1","2e37ebb7-0036-4cf5-94a9-339560fa37a4","UGA","L03",0,0,0,252000,828000,0,60000,0,0,0,31500,1140000,1140000,0,31500
"RscSHibFMZ","1","f95a63c7-6144-4071-a4bb-797eacbbca27","UGA","L07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RTnL3zMj6T","1","458b2b1e-87ed-440c-9686-e8b06eb56625","TZA","L22",0,4171428.8,560000,0,0,0,0,0,0,0,0,4731428.8,560000,4171428.8,0
"rvasPDxnwj3","1","5d930e3e-442d-49ed-9f28-02735e7f7526","GHA","L01",6000,0,0,0,0,0,0,35,0,0,210,6000,0,6000,245
"rYhbEL7oXj9","1","ed890795-d2d8-41a6-84ac-9fa84da82390","RWA","L03",0,511000,10000,60000,0,0,0,3000,0,0,0,581000,70000,511000,3000
"rzTsdWdr6y3","1","35b76071-d936-4529-9034-86fecc08843b","GHA","L04",0,0,360,360,0,0,0,0,0,0,98,720,720,0,98
"s1YRqRa7dg5","1","533f019e-4637-401a-b1c7-67124628bb25","UGA","L03",680285.72,1825000,110000,325000,0,0,5e+05,0,0,0,15000,3440285.72,935000,2505285.72,15000
"s754vJkGDg2","1","9f22835e-4b1e-4736-9704-9f52df9b6b4b","RWA","L03",0,240000,80000,0,0,0,0,7200,0,0,0,320000,80000,240000,7200
"sAJq9uruKa3","1","6c8efcf9-62c1-4850-b66e-6cdb9d78f471","TZA","L19",0,3650000,120000,40000,120000,0,2e+05,0,0,0,0,4130000,480000,3650000,0
"sApJeip8V38","1","6e81ff46-9656-4ca9-9dd5-8153bf6ad7d6","TZA","L18",0,3577000,6e+05,4000,0,0,10000,60000,0,0,12000,4191000,614000,3577000,72000
"SAvMdkgq8K4","1","9ef2533c-4b4e-4ee3-b2c8-4fa090a79994","GHA","L02",0,0,650,0,0,0,58,120,0,0,100,708,708,0,220
"SDoi2yLPd6","1","842aba95-7779-4b1e-949f-e710b8d3cc7d","UGA","L02",312857.16,0,0,0,21700,0,7e+05,0,0,0,0,1034557.16,721700,312857.16,0
"seXpFZmj3a","1","0b8f1d81-a238-404a-9ce9-bf0e93e9cca3","RWA","L04",0,782142.9,5000,0,0,0,220000,600,0,0,700,1007142.9,225000,782142.9,1300
"SGWDY8X7yo4","1","ff78ae80-d07d-4715-ac8e-633297b206b0","GHA","L05",12000,0,11350,10875,0,0,0,0,0,0,180,34225,22225,12000,180
"SGWnjCX1hJ3","1","c32070be-5d2a-4691-b097-0fe0d2a02d8d","TZA","L10",2004000,0,105000,0,6000,0,42000,10000,0,49000,3500,2157000,153000,2004000,62500
"smz4XRTY7G6","1","1cb4b5bb-cbb7-4e5e-aea3-e123a30a90dc","RWA","L01",0,360000,0,0,0,0,0,NA,0,0,0,360000,0,360000,0
"smz4XRTY7G6","2","795ff5bb-31e7-4dda-ba25-b1056ecf3b3f","RWA","L01",0,0,0,12000,0,0,0,0,0,0,0,12000,12000,0,0
"sohyYFGAMr9","1","f12c2c0e-c2fe-43fa-8f6d-658473e6e744","RWA","L07",0,0,84300,24000,0,-1200,168000,10850,13000,0,1000,275100,275100,0,24850
"SqBCN18ii19","1","ccbf8493-3532-4b8f-af36-abb39d268a30","TZA","L11",720000,0,40000,0,0,0,0,2000,0,2000,15500,760000,40000,720000,19500
"sqDAomp7sVA","1","76b06909-e53f-44bc-afa0-a054e02da385","TZA","L11",0,3650000,0,0,0,0,0,0,0,0,0,3650000,0,3650000,0
"SqGfB47Y5q3","1","f2bfada4-0e2b-4179-86de-0eb0240d78f8","UGA","L01",2450714.42,7597500.1,54600,0,486000,0,6e+05,0,0,0,0,11188814.52,1140600,10048214.52,0
"sqHntKPZfk6","1","aaf90ba0-53b0-457e-9345-bc58786b1bcf","RWA","L02",0,730000,90000,0,0,0,0,0,0,0,2650,820000,90000,730000,2650
"SS7UVs5jxa4","1","86a30c10-df62-45bb-aa1c-2c75d45a75b1","RWA","L03",0,524035.727,55500,75000,0,0,0,7500,0,0,0,654535.727,130500,524035.727,7500
"sSK4YGpVFE3","1","5eb37d03-0d39-450e-9317-0e1f009c7e33","GHA","L02",2085.7144,0,0,0,0,0,0,0,0,0,72,2085.7144,0,2085.7144,72
"SstK2kLetr6","1","9f043766-ffb3-4676-b171-556b802c3c0a","GHA","L06",0,1920,0,0,0,0,0,0,0,0,0,1920,0,1920,0
"SUdaBvN6yMB","1","783c67a8-330a-4df8-b1af-592e6c08df38","TZA","L10",0,0,28000,0,0,0,420000,0,0,104000,0,448000,448000,0,104000
"T5DZd2AUTX7","1","c0ee3f45-1307-44e5-94f7-975ba1d24816","TZA","L22",0,0,0,0,0,0,28000,2000,0,0,0,28000,28000,0,2000
"t8pSXYMtCP","1","bd123c0f-d0c2-45bc-978f-62138056052a","RWA","L02",0,1204500,7500,5000,0,0,12000,11300,0,0,0,1229000,24500,1204500,11300
"Ta22RrxG4KB","1","87898111-5814-40d0-93b1-6eeaf7696efd","GHA","L06",0,0,200,0,0,0,0,0,0,0,230,200,200,0,230
"TbNKmfWhji9","1","69d9cd44-3665-42a2-9e07-f346bf2b1baf","TZA","L18",0,0,5e+05,0,0,0,10000,0,0,0,50000,510000,510000,0,50000
"tcEkwscfpH4","1","f448ab47-1740-40d7-8e88-392a9becbf38","GHA","L02",1460.00008,0,1120,0,0,0,200,0,0,0,240,2780.00008,1320,1460.00008,240
"tdcaU4K6FA3","1","4950b9e8-4169-4c6d-ae37-33e89688c6b4","RWA","L02",0,0,510000,0,0,0,0,60560.5,22000,0,16800,510000,510000,0,99360.5
"TdHhH26Qsi9","1","e30415ea-eecf-4843-93fb-f13175eebb36","UGA","L04",0,0,20400,0,0,0,0,0,0,0,0,20400,20400,0,0
"Te4C6DJXQq6","1","7faa0c9b-b120-4579-9573-4a78b7718118","UGA","L01",9385714.8,18828572,552000,0,0,0,34000,56000,0,0,0,28800286.8,586000,28214286.8,56000
"teFJypg3MU7","1","93f84fb9-4fba-46fd-85cf-d998b6a3d6d0","TZA","L19",0,2508000,150000,0,0,0,0,0,0,0,0,2658000,150000,2508000,0
"TEgeq116YW6","1","40345696-3c7f-4bca-81fd-05549fe151f1","RWA","L01",0,240000,0,0,0,0,0,NA,0,0,0,240000,0,240000,0
"TEgeq116YW6","2","813e5524-5ba3-41dc-b6c3-cd8d6cf1c49d","RWA","L01",0,168000,4200,0,0,0,0,33000,0,0,0,172200,4200,168000,33000
"TfTiB3qRvU2","1","0af3759b-7c3b-4d82-8efb-fcb57e29474a","GHA","L03",0,1920,5600,0,0,0,120,0,0,0,840,7640,5720,1920,840
"thieXHRj9r7","1","4036afd9-04ca-4dcc-9745-cedefb6f635c","GHA","L06",208.57144,0,2800,0,40,1800,600,550,0,0,120,5448.57144,5240,208.57144,670
"tKy51hwqVM2","1","9fe5a5f3-5f7c-43af-b43b-66d74491e717","GHA","L02",0,2880,3290,0,0,0,0,0,0,80,18,6170,3290,2880,98
"tmtcp1ke5eB","1","6392c8ab-4307-48e5-8b70-a06176969d09","RWA","L03",0,3e+05,64500,1000,0,0,217000,15000,0,0,0,582500,282500,3e+05,15000
"tNWzZ2EiTjA","1","b92e7cb3-83ab-403d-9459-3a36de08e0ea","UGA","L01",0,0,240000,0,0,0,0,14500,0,0,0,240000,240000,0,14500
"to8Gc5JzaT7","1","78337083-f012-4773-af3c-f1c5b85c596b","RWA","L06",52142.86,0,5000,8000,3000,14000,30000,10300,0,0,0,112142.86,60000,52142.86,10300
"to8Gc5JzaT7","2","f267f3cb-97e5-45a5-ac8f-daa760503f8e","RWA","L06",0,104285.72,98000,1e+05,20000,60000,0,3100,0,0,0,382285.72,278000,104285.72,3100
"tQBVYhTSUx5","1","d8b18e97-41da-40da-afbf-f393fa38a5b0","TZA","L20",625714.32,1200000,0,0,0,0,287000,0,0,0,9000,2112714.32,287000,1825714.32,9000
"tsxUHiQSdd5","1","7e4dd4f8-1cb9-40da-96e8-81ae812fe74b","UGA","L07",0,0,216000,0,0,0,0,25000,0,0,0,216000,216000,0,25000
"tsyzA3E2k36","1","8196df7a-c1d4-4815-82cf-7e0dacac61a4","GHA","L04",0,0,2280,600,0,0,0,48,0,0,13,2880,2880,0,61
"TSZ8yp6UEy4","1","d18f8d52-c476-43a9-8030-eb7d06269533","RWA","L02",0,0,0,0,0,0,0,4700,0,0,0,0,0,0,4700
"Tt5k1X1aefA","1","4040071a-2dd5-45b4-996d-b83422e29281","RWA","L03",0,360000,10000,10000,0,0,12000,9950,0,0,0,392000,32000,360000,9950
"TTKHU3eLS44","1","2269b041-20f9-4e65-a3a5-08eaff46d796","UGA","L01",938571.48,0,216000,0,2400,0,75000,12400,0,0,0,1231971.48,293400,938571.48,12400
"tU6yMt3dHA3","1","41772a85-ffa4-4497-9cdf-47252baf4cc6","RWA","L07",0,360000,130000,0,31400,0,82500,0,0,0,0,603900,243900,360000,0
"tuxCwfbZQN9","1","8ff7616c-d13f-4ba4-983c-d4dff9a71e6c","RWA","L07",0,0,15000,7000,0,0,12000,11000,4500,0,0,34000,34000,0,15500
"TVHKxGJD4T5","1","f733479e-3851-4c5c-857f-5fe1a14fdd3f","GHA","L06",0,6000,0,0,0,0,0,0,0,0,30,6000,0,6000,30
"TWGYiMEN9K3","1","18d82c78-ea21-4ce3-91b2-58c565377834","RWA","L01",0,469285.74,0,0,0,0,0,5000,0,2000,0,469285.74,0,469285.74,7000
"TWGYiMEN9K3","2","e801f63a-5a7b-4822-a60f-c2d3bc889071","RWA","L01",0,104285.72,0,1000,0,0,0,5700,0,0,0,105285.72,1000,104285.72,5700
"tWqyJcJmuN5","1","db5bd6da-fdf9-426f-ae3f-218d5c2846f3","TZA","L18",0,0,120000,50000,12000,0,30000,0,0,0,80000,212000,212000,0,80000
"TY6c2BvPeq8","1","0194ed8f-e6b6-4068-902d-fd0fd6f71651","RWA","L03",0,240000,0,0,0,0,1e+05,13500,0,0,0,340000,1e+05,240000,13500
"TYoYR9fk5v3","1","1a35a4f4-27c0-47f7-bfdc-de74a67ee6d4","RWA","L07",0,255500,113600,112000,0,0,27000,0,0,0,0,508100,252600,255500,0
